sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,top_depth_m,bottom_depth_m,center_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
918,samples/sample_000918.npz,rectangular_body_000918,41,45,16,23,5,11,4,7,6,5,10,42.5,19.0,7.5,50.0,110.0,80.0,40.0,70.0,60.0,425.0,190.0,0.20835932236038293,168,8.886549606039511e-05,0.02867116336832841,0.002235563532785846,0.0030828904015732647
919,samples/sample_000919.npz,rectangular_body_000919,40,45,43,49,8,14,5,6,6,8,13,42.0,45.5,10.5,80.0,140.0,110.0,50.0,60.0,60.0,420.0,455.0,0.8502090215597908,180,0.00048795817328039533,0.07111342134762667,0.008590634131001732,0.009700595720603276
920,samples/sample_000920.npz,rectangular_body_000920,31,46,37,51,5,12,15,14,7,5,11,38.0,43.5,8.0,50.0,120.0,85.0,150.0,140.0,70.0,380.0,435.0,0.8124476281943622,1470,0.003837138458109883,0.6003253040540324,0.07592651662169549,0.08778084020758149
921,samples/sample_000921.npz,rectangular_body_000921,32,48,25,35,6,11,16,10,5,6,10,39.5,29.5,8.0,60.0,110.0,85.0,160.0,100.0,50.0,395.0,295.0,0.5938519789169319,800,0.002108860792734564,0.24804304817370845,0.031237136637099927,0.034629490162839956
922,samples/sample_000922.npz,rectangular_body_000922,32,48,4,8,5,11,16,4,6,5,10,39.5,5.5,7.5,50.0,110.0,80.0,160.0,40.0,60.0,395.0,55.0,0.21714173293470315,384,0.0001441136770585641,0.05319662330343448,0.004195059954429774,0.006733531567325938
923,samples/sample_000923.npz,rectangular_body_000923,26,31,45,58,8,11,5,13,3,8,10,28.0,51.0,9.0,80.0,110.0,95.0,50.0,130.0,30.0,280.0,510.0,0.409582839053503,195,0.00022922943286873045,0.040620555401203004,0.004488928185145347,0.005626155130239072
924,samples/sample_000924.npz,rectangular_body_000924,20,28,27,31,4,7,8,4,3,4,6,23.5,28.5,5.0,40.0,70.0,55.0,80.0,40.0,30.0,235.0,285.0,0.85843206219658,96,0.0002432420449763681,0.1087539732809171,0.006066878038522885,0.009622286905426486
925,samples/sample_000925.npz,rectangular_body_000925,12,20,42,53,4,7,8,11,3,4,6,15.5,47.0,5.0,40.0,70.0,55.0,80.0,110.0,30.0,155.0,470.0,0.604486334258421,264,0.0002301944881270257,0.17002385494240102,0.010538738634345004,0.0180800093223457
926,samples/sample_000926.npz,rectangular_body_000926,13,27,4,15,5,9,14,11,4,5,8,19.5,9.0,6.5,50.0,90.0,70.0,140.0,110.0,40.0,195.0,90.0,0.5054183348891013,616,0.0004933056038570079,0.21065966670266953,0.01761986210317849,0.02797736156693295
927,samples/sample_000927.npz,rectangular_body_000927,29,34,43,52,6,9,5,9,3,6,8,31.0,47.0,7.0,60.0,90.0,75.0,50.0,90.0,30.0,310.0,470.0,0.7263964545243506,135,0.00029455192646453345,0.07868559272016452,0.006381302148989145,0.008815814397875717
928,samples/sample_000928.npz,rectangular_body_000928,27,32,50,62,4,10,5,12,6,4,9,29.0,55.5,6.5,40.0,100.0,70.0,50.0,120.0,60.0,290.0,555.0,0.4935792532811751,360,0.0003389154322800712,0.15406064936963126,0.010015037569074303,0.016821698946511376
929,samples/sample_000929.npz,rectangular_body_000929,54,61,18,29,7,14,7,11,7,7,13,57.0,23.0,10.0,70.0,140.0,105.0,70.0,110.0,70.0,570.0,230.0,0.7622384936955864,539,0.0008973630671756816,0.19198600186586418,0.018925635038449913,0.026293055937356247
930,samples/sample_000930.npz,rectangular_body_000930,22,37,16,31,4,7,15,15,3,4,6,29.0,23.0,5.0,40.0,70.0,55.0,150.0,150.0,30.0,290.0,230.0,0.44681484937779214,675,0.0009094033237558391,0.2195081108210815,0.022017066681380926,0.029633796435264564
931,samples/sample_000931.npz,rectangular_body_000931,4,10,19,27,6,10,6,8,4,6,9,6.5,22.5,7.5,60.0,100.0,80.0,60.0,80.0,40.0,65.0,225.0,0.7562544920287844,192,0.00025357382719810406,0.1070202261199984,0.007530352985870759,0.012315842395301525
932,samples/sample_000932.npz,rectangular_body_000932,42,49,27,34,7,15,7,7,8,7,14,45.0,30.0,10.5,70.0,150.0,110.0,70.0,70.0,80.0,450.0,300.0,0.5222350894513712,392,0.0008796901308220421,0.09626830328622175,0.011927254142432727,0.01280940911802523
933,samples/sample_000933.npz,rectangular_body_000933,34,39,15,24,6,14,5,9,8,6,13,36.0,19.0,9.5,60.0,140.0,100.0,50.0,90.0,80.0,360.0,190.0,0.4125926996193302,360,0.0005611832265886568,0.08254051832828374,0.009020745793980373,0.010320423086988979
934,samples/sample_000934.npz,rectangular_body_000934,9,21,27,43,6,9,12,16,3,6,8,14.5,34.5,7.0,60.0,90.0,75.0,120.0,160.0,30.0,145.0,345.0,0.47705718295944505,576,0.000728620377211187,0.15626258768090878,0.017391541283655977,0.022400897235510406
935,samples/sample_000935.npz,rectangular_body_000935,21,35,36,47,6,8,14,11,2,6,7,27.5,41.0,6.5,60.0,80.0,70.0,140.0,110.0,20.0,275.0,410.0,0.6464779450368596,308,0.0006564997460324207,0.13240514253544605,0.013706680735424507,0.017246872343929374
936,samples/sample_000936.npz,rectangular_body_000936,48,57,36,47,4,8,9,11,4,4,7,52.0,41.0,5.5,40.0,80.0,60.0,90.0,110.0,40.0,520.0,410.0,0.908694497549394,396,0.0005727230757300412,0.34184052232693196,0.022716080890763275,0.03807210593620099
937,samples/sample_000937.npz,rectangular_body_000937,42,49,44,49,5,10,7,5,5,5,9,45.0,46.0,7.0,50.0,100.0,75.0,70.0,50.0,50.0,450.0,460.0,0.7449614360689776,175,0.00027053522701702256,0.11446622571810423,0.008203526375741826,0.012161386884169451
938,samples/sample_000938.npz,rectangular_body_000938,11,23,8,23,3,9,12,15,6,3,8,16.5,15.0,5.5,30.0,90.0,60.0,120.0,150.0,60.0,165.0,150.0,0.6060286263389267,1080,0.0010198000044289895,0.5034387059407043,0.04195425501704214,0.06588763641529691
939,samples/sample_000939.npz,rectangular_body_000939,14,27,11,25,2,5,13,14,3,2,4,20.0,17.5,3.0,20.0,50.0,35.0,130.0,140.0,30.0,200.0,175.0,0.5567362327179519,546,0.00037523742655469353,0.3436088922609357,0.0227131251514585,0.040555477788241034
940,samples/sample_000940.npz,rectangular_body_000940,32,40,9,15,6,14,8,6,8,6,13,35.5,11.5,9.5,60.0,140.0,100.0,80.0,60.0,80.0,355.0,115.0,0.80215126990303,384,0.0008804708783365741,0.1711007543913562,0.017017193396294684,0.021872731444725305
941,samples/sample_000941.npz,rectangular_body_000941,26,38,19,35,6,11,12,16,5,6,10,31.5,26.5,8.0,60.0,110.0,85.0,120.0,160.0,50.0,315.0,265.0,0.6132266000738589,960,0.003233189097844088,0.2943822367357342,0.039136153226268906,0.04198092812309099
942,samples/sample_000942.npz,rectangular_body_000942,52,60,46,56,7,10,8,10,3,7,9,55.5,50.5,8.0,70.0,100.0,85.0,80.0,100.0,30.0,555.0,505.0,0.7353361859825305,240,0.0002596094158256949,0.10809840207644422,0.008343470489598333,0.014008835916548385
943,samples/sample_000943.npz,rectangular_body_000943,29,45,38,52,5,7,16,14,2,5,6,36.5,44.5,5.5,50.0,70.0,60.0,160.0,140.0,20.0,365.0,445.0,0.9611971023769339,448,0.001056298433137197,0.2881241461803505,0.029949752860656785,0.04020225588263851
944,samples/sample_000944.npz,rectangular_body_000944,38,50,3,16,2,6,12,13,4,2,5,43.5,9.0,3.5,20.0,60.0,40.0,120.0,130.0,40.0,435.0,90.0,0.836431647425957,624,0.0005238969409496188,0.5974744932703371,0.03393237146671548,0.06764186717342224
945,samples/sample_000945.npz,rectangular_body_000945,16,21,17,21,4,12,5,4,8,4,11,18.0,18.5,7.5,40.0,120.0,80.0,50.0,40.0,80.0,180.0,185.0,0.8919004693052588,160,0.00032669478745360643,0.1322819438572403,0.008945975589213322,0.01305172548346787
946,samples/sample_000946.npz,rectangular_body_000946,26,33,39,44,2,4,7,5,2,2,3,29.0,41.0,2.5,20.0,40.0,30.0,70.0,50.0,20.0,290.0,410.0,0.8937473575282957,70,0.00010995324162181817,0.1742772763770736,0.005008853503749886,0.010912085138142357
947,samples/sample_000947.npz,rectangular_body_000947,29,40,11,26,8,16,11,15,8,8,15,34.0,18.0,11.5,80.0,160.0,120.0,110.0,150.0,80.0,340.0,180.0,0.9878608694437623,1320,0.005912128663183408,0.438139461746794,0.07239731375541528,0.06919683874724158
948,samples/sample_000948.npz,rectangular_body_000948,56,60,29,36,5,8,4,7,3,5,7,57.5,32.0,6.0,50.0,80.0,65.0,40.0,70.0,30.0,575.0,320.0,0.25308457216550606,84,3.663340869679745e-05,0.022659373847218698,0.0011601842639554023,0.0021617876957486857
949,samples/sample_000949.npz,rectangular_body_000949,14,29,18,22,4,6,15,4,2,4,5,21.0,19.5,4.5,40.0,60.0,50.0,150.0,40.0,20.0,210.0,195.0,0.6494763144469811,120,0.0001405516141835381,0.08684347062745948,0.005600318931545762,0.009099095346050055
950,samples/sample_000950.npz,rectangular_body_000950,47,58,19,28,6,14,11,9,8,6,13,52.0,23.0,9.5,60.0,140.0,100.0,110.0,90.0,80.0,520.0,230.0,0.31857337168049615,792,0.0006312280069176989,0.12647857808643648,0.013506047955057453,0.017455194809865328
951,samples/sample_000951.npz,rectangular_body_000951,17,29,5,11,6,10,12,6,4,6,9,22.5,7.5,7.5,60.0,100.0,80.0,120.0,60.0,40.0,225.0,75.0,0.9802774650436217,288,0.0005111722236159973,0.1890032563062375,0.015076313046644611,0.023549418343788292
952,samples/sample_000952.npz,rectangular_body_000952,12,28,3,12,2,8,16,9,6,2,7,19.5,7.0,4.5,20.0,80.0,50.0,160.0,90.0,60.0,195.0,70.0,0.6474430164850574,864,0.0006255818201340153,0.551323186513041,0.033143943706248624,0.06411793431788816
953,samples/sample_000953.npz,rectangular_body_000953,13,18,18,30,7,13,5,12,6,7,12,15.0,23.5,9.5,70.0,130.0,100.0,50.0,120.0,60.0,150.0,235.0,0.8934598116187342,360,0.0009404213986614234,0.1602228902110414,0.0184616667536959,0.022008078988932544
954,samples/sample_000954.npz,rectangular_body_000954,26,39,29,42,7,15,13,13,8,7,14,32.0,35.0,10.5,70.0,150.0,110.0,130.0,130.0,80.0,320.0,350.0,0.3597666653564333,1352,0.0033762338489972355,0.18735109282340429,0.029750098019584996,0.027529690244801227
955,samples/sample_000955.npz,rectangular_body_000955,43,55,9,16,8,12,12,7,4,8,11,48.5,12.0,9.5,80.0,120.0,100.0,120.0,70.0,40.0,485.0,120.0,0.7508415264674235,336,0.0005148843587135494,0.11919504016565322,0.01273908998871597,0.017359257484647686
956,samples/sample_000956.npz,rectangular_body_000956,38,47,27,39,2,6,9,12,4,2,5,42.0,32.5,3.5,20.0,60.0,40.0,90.0,120.0,40.0,420.0,325.0,0.8979767628774495,432,0.0008618095344783941,0.5350119536963451,0.02982496681031744,0.0521542216083272
957,samples/sample_000957.npz,rectangular_body_000957,36,44,28,40,2,5,8,12,3,2,4,39.5,33.5,3.0,20.0,50.0,35.0,80.0,120.0,30.0,395.0,335.0,0.2580464566091729,288,0.00016060909377192713,0.11756401071304029,0.005865075052262135,0.010788187580381945
958,samples/sample_000958.npz,rectangular_body_000958,23,31,15,29,4,11,8,14,7,4,10,26.5,21.5,7.0,40.0,110.0,75.0,80.0,140.0,70.0,265.0,215.0,0.256654875664467,784,0.0006596746165582959,0.14182821753160693,0.013569916653825943,0.017381559896380062
959,samples/sample_000959.npz,rectangular_body_000959,39,54,37,53,8,16,15,16,8,8,15,46.0,44.5,11.5,80.0,160.0,120.0,150.0,160.0,80.0,460.0,445.0,0.684178240371618,1920,0.00414942991612782,0.4060855389482786,0.06804966521281879,0.06985804255827008
960,samples/sample_000960.npz,rectangular_body_000960,5,18,17,32,7,9,13,15,2,7,8,11.0,24.0,7.5,70.0,90.0,80.0,130.0,150.0,20.0,110.0,240.0,0.5205721800609728,390,0.0004380180189495931,0.10721496062681071,0.011709948822930598,0.015810194608497426
961,samples/sample_000961.npz,rectangular_body_000961,44,48,38,50,5,11,4,12,6,5,10,45.5,43.5,7.5,50.0,110.0,80.0,40.0,120.0,60.0,455.0,435.0,0.7670377788938159,288,0.000517538742928196,0.15838740624178593,0.013804783951119063,0.018904722761858152
962,samples/sample_000962.npz,rectangular_body_000962,32,48,33,44,4,7,16,11,3,4,6,39.5,38.0,5.0,40.0,70.0,55.0,160.0,110.0,30.0,395.0,380.0,0.5855065272662064,528,0.0008152021145270809,0.24888201666148507,0.022469862878757314,0.03144737956857354
963,samples/sample_000963.npz,rectangular_body_000963,5,15,40,55,2,8,10,15,6,2,7,9.5,47.0,4.5,20.0,80.0,50.0,100.0,150.0,60.0,95.0,470.0,0.26389730262846733,900,0.0002625769108405356,0.23370344767148826,0.014621630603636856,0.027631444851737984
964,samples/sample_000964.npz,rectangular_body_000964,20,25,44,53,7,14,5,9,7,7,13,22.0,48.0,10.0,70.0,140.0,105.0,50.0,90.0,70.0,220.0,480.0,0.6927991957939571,315,0.0006342362973383105,0.10830308441496209,0.012200523550908081,0.014564467007006246
965,samples/sample_000965.npz,rectangular_body_000965,44,53,41,53,4,7,9,12,3,4,6,48.0,46.5,5.0,40.0,70.0,55.0,90.0,120.0,30.0,480.0,465.0,0.9380579850317419,324,0.00043894891919375945,0.3025190636975791,0.020023410215015625,0.03380845241239034
966,samples/sample_000966.npz,rectangular_body_000966,25,35,27,41,2,10,10,14,8,2,9,29.5,33.5,5.5,20.0,100.0,60.0,100.0,140.0,80.0,295.0,335.0,0.9201610442955819,1120,0.004439569125315844,0.9189275724265792,0.075433817819945,0.1055144315481249
967,samples/sample_000967.npz,rectangular_body_000967,29,40,34,47,8,14,11,13,6,8,13,34.0,40.0,10.5,80.0,140.0,110.0,110.0,130.0,60.0,340.0,400.0,0.25938833192273497,858,0.0011565870014218673,0.08621462394506343,0.013339529661633022,0.012767188616397647
968,samples/sample_000968.npz,rectangular_body_000968,10,25,21,30,4,12,15,9,8,4,11,17.0,25.0,7.5,40.0,120.0,80.0,150.0,90.0,80.0,170.0,250.0,0.2219280994774958,1080,0.0006621928720076382,0.15078805454818114,0.01524474172821981,0.019673858400620553
969,samples/sample_000969.npz,rectangular_body_000969,41,45,14,23,7,12,4,9,5,7,11,42.5,18.0,9.0,70.0,120.0,95.0,40.0,90.0,50.0,425.0,180.0,0.8593242347945205,180,0.00043882991855096056,0.08825389050750837,0.009209236863766432,0.011296050271782319
970,samples/sample_000970.npz,rectangular_body_000970,13,28,29,37,3,6,15,8,3,3,5,20.0,32.5,4.0,30.0,60.0,45.0,150.0,80.0,30.0,200.0,325.0,0.7469486838616419,360,0.0006338841968573154,0.2996188733560554,0.020138740138758174,0.03254316845535937
971,samples/sample_000971.npz,rectangular_body_000971,23,38,39,44,7,12,15,5,5,7,11,30.0,41.0,9.0,70.0,120.0,95.0,150.0,50.0,50.0,300.0,410.0,0.9680249985908793,375,0.001657208890191417,0.18068622299420273,0.02293105035255513,0.024637301954502155
972,samples/sample_000972.npz,rectangular_body_000972,49,54,45,57,6,8,5,12,2,6,7,51.0,50.5,6.5,60.0,80.0,70.0,50.0,120.0,20.0,510.0,505.0,0.7231699501718767,120,0.00012363910009680008,0.06989542724966877,0.004884677718015698,0.008274094654723473
973,samples/sample_000973.npz,rectangular_body_000973,56,61,37,51,6,10,5,14,4,6,9,58.0,43.5,7.5,60.0,100.0,80.0,50.0,140.0,40.0,580.0,435.0,0.8402518377497079,280,0.00036354623017160245,0.15205131801651522,0.011322991968982185,0.018891788646831387
974,samples/sample_000974.npz,rectangular_body_000974,35,39,18,32,8,12,4,14,4,8,11,36.5,24.5,9.5,80.0,120.0,100.0,40.0,140.0,40.0,365.0,245.0,0.5005034222154676,224,0.0005232046007452545,0.05232182928015469,0.006990783548656649,0.0072296682297899525
975,samples/sample_000975.npz,rectangular_body_000975,47,62,33,38,4,9,15,5,5,4,8,54.0,35.0,6.0,40.0,90.0,65.0,150.0,50.0,50.0,540.0,350.0,0.2921848938515961,375,0.00020455330908976648,0.09271350774085382,0.006505951370016237,0.010685637527942797
976,samples/sample_000976.npz,rectangular_body_000976,40,52,20,30,3,5,12,10,2,3,4,45.5,24.5,3.5,30.0,50.0,40.0,120.0,100.0,20.0,455.0,245.0,0.23190540291392356,240,8.788121856340486e-05,0.0712092770900637,0.004154014654312568,0.007348018729524908
977,samples/sample_000977.npz,rectangular_body_000977,3,15,37,53,2,5,12,16,3,2,4,8.5,44.5,3.0,20.0,50.0,35.0,120.0,160.0,30.0,85.0,445.0,0.813360580789096,576,0.0004065278268600257,0.506024766053199,0.030645833510831378,0.06191245910076337
978,samples/sample_000978.npz,rectangular_body_000978,21,25,29,37,5,12,4,8,7,5,11,22.5,32.5,8.0,50.0,120.0,85.0,40.0,80.0,70.0,225.0,325.0,0.9785005957691788,224,0.0009419158276056387,0.1623256095190337,0.014475684836063454,0.01788175073255199
979,samples/sample_000979.npz,rectangular_body_000979,5,21,39,53,5,12,16,14,7,5,11,12.5,45.5,8.0,50.0,120.0,85.0,160.0,140.0,70.0,125.0,455.0,0.872079533643006,1568,0.0027183224814749268,0.6686659132591699,0.07609670392145916,0.10297164762931116
980,samples/sample_000980.npz,rectangular_body_000980,10,23,27,43,3,8,13,16,5,3,7,16.0,34.5,5.0,30.0,80.0,55.0,130.0,160.0,50.0,160.0,345.0,0.9036125081850517,1040,0.002054718608114331,0.7201396523937743,0.0655923805893061,0.09580430898962537
981,samples/sample_000981.npz,rectangular_body_000981,6,15,53,61,3,11,9,8,8,3,10,10.0,56.5,6.5,30.0,110.0,70.0,90.0,80.0,80.0,100.0,565.0,0.740783722138481,576,0.000482230478985928,0.40379404913257994,0.02036976371767322,0.04183712701469189
982,samples/sample_000982.npz,rectangular_body_000982,40,46,11,25,4,6,6,14,2,4,5,42.5,17.5,4.5,40.0,60.0,50.0,60.0,140.0,20.0,425.0,175.0,0.37709363389662054,168,0.0001047901851240343,0.0698816197313228,0.004475333069905748,0.007424182688116255
983,samples/sample_000983.npz,rectangular_body_000983,32,47,40,46,3,7,15,6,4,3,6,39.0,42.5,4.5,30.0,70.0,50.0,150.0,60.0,40.0,390.0,425.0,0.8165969443983097,360,0.0006098498020428411,0.32131780346098243,0.021500212585815602,0.03412931430349796
984,samples/sample_000984.npz,rectangular_body_000984,33,40,40,47,8,12,7,7,4,8,11,36.0,43.0,9.5,80.0,120.0,100.0,70.0,70.0,40.0,360.0,430.0,0.7810422627378169,196,0.0006039135604198581,0.07882409622782373,0.00934925806408359,0.010323524473103193
985,samples/sample_000985.npz,rectangular_body_000985,47,58,19,33,3,10,11,14,7,3,9,52.0,25.5,6.0,30.0,100.0,65.0,110.0,140.0,70.0,520.0,255.0,0.6562668182189669,1078,0.001326414647434675,0.546413089474777,0.04415660325502253,0.06867695919507179
986,samples/sample_000986.npz,rectangular_body_000986,49,54,46,57,6,9,5,11,3,6,8,51.0,51.0,7.0,60.0,90.0,75.0,50.0,110.0,30.0,510.0,510.0,0.40078226366392244,165,9.831650846887306e-05,0.05035578329048226,0.003611507342237828,0.006017212386939875
987,samples/sample_000987.npz,rectangular_body_000987,25,29,30,41,8,13,4,11,5,8,12,26.5,35.0,10.0,80.0,130.0,105.0,40.0,110.0,50.0,265.0,350.0,0.41387426790984166,220,0.0005032536852177073,0.04227701751829359,0.005647849294730032,0.005671722520150686
988,samples/sample_000988.npz,rectangular_body_000988,31,43,21,35,6,13,12,14,7,6,12,36.5,27.5,9.0,60.0,130.0,95.0,120.0,140.0,70.0,365.0,275.0,0.9867455222147938,1176,0.005875651523975095,0.5412495213910702,0.07428753523439502,0.07680336800376092
989,samples/sample_000989.npz,rectangular_body_000989,41,46,36,46,3,9,5,10,6,3,8,43.0,40.5,5.5,30.0,90.0,60.0,50.0,100.0,60.0,430.0,405.0,0.7687722808852782,300,0.0005128276699527763,0.2688436744139214,0.016171076955243478,0.02543970097816137
990,samples/sample_000990.npz,rectangular_body_000990,20,31,7,17,8,11,11,10,3,8,10,25.0,11.5,9.0,80.0,110.0,95.0,110.0,100.0,30.0,250.0,115.0,0.9703049627549292,330,0.0008287990616816371,0.15760076367622816,0.017733311518128347,0.02246485395824774
991,samples/sample_000991.npz,rectangular_body_000991,5,13,46,54,8,12,8,8,4,8,11,8.5,49.5,9.5,80.0,120.0,100.0,80.0,80.0,40.0,85.0,495.0,0.4619771002191011,256,0.00021100950252005423,0.058895646092035125,0.00546897951655226,0.0081886696823889
992,samples/sample_000992.npz,rectangular_body_000992,39,46,11,24,2,10,7,13,8,2,9,42.0,17.0,5.5,20.0,100.0,60.0,70.0,130.0,80.0,420.0,170.0,0.6094851097787979,728,0.0008454136032172903,0.46343674356238446,0.030186488713048486,0.04833188302955757
993,samples/sample_000993.npz,rectangular_body_000993,16,32,41,47,7,14,16,6,7,7,13,23.5,43.5,10.0,70.0,140.0,105.0,160.0,60.0,70.0,235.0,435.0,0.9587634215723835,672,0.002320156837001571,0.27356942446014443,0.03786204776842549,0.04017028346671562
994,samples/sample_000994.npz,rectangular_body_000994,2,15,7,22,8,14,13,15,6,8,13,8.0,14.0,10.5,80.0,140.0,110.0,130.0,150.0,60.0,80.0,140.0,0.33611185311229513,1170,0.0007648801511118907,0.1419565029441161,0.017041651214599864,0.02316467091208031
995,samples/sample_000995.npz,rectangular_body_000995,30,46,51,61,3,5,16,10,2,3,4,37.5,55.5,3.5,30.0,50.0,40.0,160.0,100.0,20.0,375.0,555.0,0.9785821094310558,320,0.0003482446618048703,0.33631661738290836,0.02007711254295652,0.0392584995364322
996,samples/sample_000996.npz,rectangular_body_000996,32,47,30,41,2,4,15,11,2,2,3,39.0,35.0,2.5,20.0,40.0,30.0,150.0,110.0,20.0,390.0,350.0,0.5289617898344134,330,0.00032877923857715105,0.22555168739375783,0.013982389890447925,0.0248891920853285
997,samples/sample_000997.npz,rectangular_body_000997,57,62,45,57,6,13,5,12,7,6,12,59.0,50.5,9.0,60.0,130.0,95.0,50.0,120.0,70.0,590.0,505.0,0.2923434147585715,420,0.00017887592931707457,0.06793507173257216,0.004932135823316988,0.008486385349178505
998,samples/sample_000998.npz,rectangular_body_000998,15,26,33,47,8,11,11,14,3,8,10,20.0,39.5,9.0,80.0,110.0,95.0,110.0,140.0,30.0,200.0,395.0,0.35472131183717104,462,0.0005578693781898853,0.07457924497999883,0.010009035347626542,0.010963468723475813
999,samples/sample_000999.npz,rectangular_body_000999,12,22,3,9,8,13,10,6,5,8,12,16.5,5.5,10.0,80.0,130.0,105.0,100.0,60.0,50.0,165.0,55.0,0.5786393448726141,300,0.00031832288453999085,0.08035589370218707,0.007464044286273115,0.011077155439826807
1000,samples/sample_001000.npz,rectangular_body_001000,22,37,24,40,3,7,15,16,4,3,6,29.0,31.5,4.5,30.0,70.0,50.0,150.0,160.0,40.0,290.0,315.0,0.2102947845960606,960,0.0008226381480169127,0.153655424642217,0.0152332418684465,0.020781692442944602
1001,samples/sample_001001.npz,rectangular_body_001001,7,23,43,51,4,8,16,8,4,4,7,14.5,46.5,5.5,40.0,80.0,60.0,160.0,80.0,40.0,145.0,465.0,0.4402465758725372,512,0.000345571189711402,0.18391956714250837,0.014353400708726111,0.022920136370088162
1002,samples/sample_001002.npz,rectangular_body_001002,20,28,46,58,8,14,8,12,6,8,13,23.5,51.5,10.5,80.0,140.0,110.0,80.0,120.0,60.0,235.0,515.0,0.9990795176366956,576,0.0016130706410367231,0.236246980272001,0.029822129362741406,0.03536518712897435
1003,samples/sample_001003.npz,rectangular_body_001003,40,48,16,26,5,11,8,10,6,5,10,43.5,20.5,7.5,50.0,110.0,80.0,80.0,100.0,60.0,435.0,205.0,0.7931708977966812,480,0.0009879011703464065,0.26842829510531074,0.02432620666894047,0.03225253727593088
1004,samples/sample_001004.npz,rectangular_body_001004,2,11,12,25,7,9,9,13,2,7,8,6.0,18.0,7.5,70.0,90.0,80.0,90.0,130.0,20.0,60.0,180.0,0.5283125497725243,234,0.00019073645235168378,0.07515387744826113,0.006057115285043831,0.00986131358675408
1005,samples/sample_001005.npz,rectangular_body_001005,24,29,22,34,7,10,5,12,3,7,9,26.0,27.5,8.0,70.0,100.0,85.0,50.0,120.0,30.0,260.0,275.0,0.6595552944826315,180,0.0005353792976186161,0.07299661699617627,0.007885965895698436,0.009081823944884646
1006,samples/sample_001006.npz,rectangular_body_001006,44,49,36,52,4,8,5,16,4,4,7,46.0,43.5,5.5,40.0,80.0,60.0,50.0,160.0,40.0,460.0,435.0,0.6119805231251456,320,0.00035743247101898865,0.17285921901381124,0.01315916458531181,0.020110443034043288
1007,samples/sample_001007.npz,rectangular_body_001007,16,22,3,13,3,9,6,10,6,3,8,18.5,7.5,5.5,30.0,90.0,60.0,60.0,100.0,60.0,185.0,75.0,0.2133111586331765,360,9.84778711709105e-05,0.08648302787441756,0.004389190136523412,0.008462170375946957
1008,samples/sample_001008.npz,rectangular_body_001008,17,26,13,18,6,12,9,5,6,6,11,21.0,15.0,8.5,60.0,120.0,90.0,90.0,50.0,60.0,210.0,150.0,0.8617316259629746,270,0.0005772539522382181,0.14753548664807425,0.013750271202563872,0.018146280015334845
1009,samples/sample_001009.npz,rectangular_body_001009,14,21,10,22,3,6,7,12,3,3,5,17.0,15.5,4.0,30.0,60.0,45.0,70.0,120.0,30.0,170.0,155.0,0.20834134368086643,252,6.643851585520376e-05,0.06937030481795753,0.003652778387719533,0.006771013593951795
1010,samples/sample_001010.npz,rectangular_body_001010,2,11,41,46,5,10,9,5,5,5,9,6.0,43.0,7.0,50.0,100.0,75.0,90.0,50.0,50.0,60.0,430.0,0.8893765358713097,225,0.00030605741569435653,0.16705425360839085,0.010259761792372965,0.017972386020029048
1011,samples/sample_001011.npz,rectangular_body_001011,31,41,44,51,8,15,10,7,7,8,14,35.5,47.0,11.0,80.0,150.0,115.0,100.0,70.0,70.0,355.0,470.0,0.607543974064851,490,0.0011384603396136694,0.12089950520372598,0.016548603960297486,0.017493218569396774
1012,samples/sample_001012.npz,rectangular_body_001012,31,37,5,18,8,13,6,13,5,8,12,33.5,11.0,10.0,80.0,130.0,105.0,60.0,130.0,50.0,335.0,110.0,0.6873129398539712,390,0.0008347803733068945,0.11771350539513044,0.014236851443547886,0.017106138573080812
1013,samples/sample_001013.npz,rectangular_body_001013,47,54,17,28,5,12,7,11,7,5,11,50.0,22.0,8.0,50.0,120.0,85.0,70.0,110.0,70.0,500.0,220.0,0.9861189536950283,539,0.001208972409614869,0.35021346259400205,0.03132571478009201,0.04336342556335757
1014,samples/sample_001014.npz,rectangular_body_001014,30,43,35,51,2,10,13,16,8,2,9,36.0,42.5,5.5,20.0,100.0,60.0,130.0,160.0,80.0,360.0,425.0,0.4180730791472995,1664,0.0018711219294244301,0.5155701231593027,0.04923683361231811,0.0680733238660836
1015,samples/sample_001015.npz,rectangular_body_001015,23,37,25,34,7,11,14,9,4,7,10,29.5,29.0,8.5,70.0,110.0,90.0,140.0,90.0,40.0,295.0,290.0,0.8254979192060481,504,0.0024360001114155727,0.21350064637600358,0.027338636911582122,0.028972732024337543
1016,samples/sample_001016.npz,rectangular_body_001016,40,45,12,26,8,15,5,14,7,8,14,42.0,18.5,11.0,80.0,150.0,115.0,50.0,140.0,70.0,420.0,185.0,0.5799266403890755,490,0.0009786103282236156,0.1099058898612603,0.015705216179264733,0.0164977939197765
