sample_index,sample_id,relative_path,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_m,bottom_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,center_depth_m,density_contrast,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
1097,sample_001097,samples/sample_001097.npz,31,38,48,63,3,11,7,15,8,30.0,110.0,70.0,150.0,80.0,340.0,550.0,70.0,0.5535471468941611,0.00048446975415572524,0.4445026218891144,0.023630240932106972,0.05865804851055145
1098,sample_001098,samples/sample_001098.npz,19,34,41,56,8,11,15,15,3,80.0,110.0,150.0,150.0,30.0,260.0,480.0,95.0,0.6287783537024421,0.0006970556569285691,0.1995285302400589,0.020706914365291595,0.03507202863693237
1099,sample_001099,samples/sample_001099.npz,19,32,46,59,3,11,13,13,8,30.0,110.0,130.0,130.0,80.0,250.0,520.0,70.0,0.9162263823072769,0.0012941034510731697,1.024344563484192,0.0641128197312355,0.14904628694057465
1100,sample_001100,samples/sample_001100.npz,34,41,59,63,3,8,7,4,5,30.0,80.0,70.0,40.0,50.0,370.0,605.0,55.0,0.6181208550963643,5.584463360719383e-05,0.17206957936286926,0.00443216972053051,0.015280678868293762
1101,sample_001101,samples/sample_001101.npz,25,32,56,63,5,13,7,7,8,50.0,130.0,70.0,70.0,80.0,280.0,590.0,90.0,0.9178402844823181,0.0004090085276402533,0.2975409924983978,0.01644902490079403,0.03775997832417488
1102,sample_001102,samples/sample_001102.npz,47,61,48,56,5,7,14,8,2,50.0,70.0,140.0,80.0,20.0,535.0,515.0,60.0,0.8288982201121995,0.00011560644634300843,0.19391527771949768,0.009562450461089611,0.02546919323503971
1103,sample_001103,samples/sample_001103.npz,3,19,46,61,2,6,16,15,4,20.0,60.0,160.0,150.0,40.0,105.0,530.0,40.0,0.5752510603485457,0.00022853424889035523,0.564971387386322,0.03050709329545498,0.08846187591552734
1104,sample_001104,samples/sample_001104.npz,16,23,32,40,8,14,7,8,6,80.0,140.0,70.0,80.0,60.0,190.0,355.0,110.0,0.6374311774353549,0.00047122276737354696,0.11207344383001328,0.010225300677120686,0.016979776322841644
1105,sample_001105,samples/sample_001105.npz,47,59,44,49,6,8,12,5,2,60.0,80.0,120.0,50.0,20.0,525.0,460.0,70.0,0.7663327427088444,7.798243314027786e-05,0.09069289267063141,0.004685831256210804,0.011521604843437672
1106,sample_001106,samples/sample_001106.npz,7,19,30,42,8,10,12,12,2,80.0,100.0,120.0,120.0,20.0,125.0,355.0,90.0,0.9232795753741618,0.0003952467814087868,0.15495982766151428,0.013048672117292881,0.024463746696710587
1107,sample_001107,samples/sample_001107.npz,58,62,40,46,8,11,4,6,3,80.0,110.0,40.0,60.0,30.0,595.0,425.0,95.0,0.3067102055265061,2.237868648080621e-05,0.015570210292935371,0.0009720726520754397,0.0021220268681645393
1108,sample_001108,samples/sample_001108.npz,31,46,19,34,2,8,15,15,6,20.0,80.0,150.0,150.0,60.0,380.0,260.0,50.0,0.8323534321220496,0.0013718128902837634,1.0526506900787354,0.06352325528860092,0.16161082684993744
1109,sample_001109,samples/sample_001109.npz,13,24,5,21,2,10,11,16,8,20.0,100.0,110.0,160.0,80.0,180.0,125.0,60.0,0.5450305461056952,0.0006075534038245678,0.7231913208961487,0.040829770267009735,0.10412727296352386
1110,sample_001110,samples/sample_001110.npz,33,49,10,24,4,6,16,14,2,40.0,60.0,160.0,140.0,20.0,405.0,165.0,50.0,0.2277145700151566,8.58146813698113e-05,0.09291842579841614,0.005687154829502106,0.014260666444897652
1111,sample_001111,samples/sample_001111.npz,35,42,17,28,4,9,7,11,5,40.0,90.0,70.0,110.0,50.0,380.0,220.0,65.0,0.7962406698939373,0.00042063058936037123,0.3500584065914154,0.016627077013254166,0.04184474050998688
1112,sample_001112,samples/sample_001112.npz,20,34,50,62,5,11,14,12,6,50.0,110.0,140.0,120.0,60.0,265.0,555.0,80.0,0.6848885966899563,0.0007627722807228565,0.46755993366241455,0.033756453543901443,0.0718502625823021
1113,sample_001113,samples/sample_001113.npz,17,33,13,22,5,8,16,9,3,50.0,80.0,160.0,90.0,30.0,245.0,170.0,65.0,0.4624974058324319,0.00023184921883512288,0.17133957147598267,0.010720047168433666,0.024586398154497147
1114,sample_001114,samples/sample_001114.npz,19,31,21,25,7,11,12,4,4,70.0,110.0,120.0,40.0,40.0,245.0,225.0,90.0,0.7565862211093524,0.0002726625243667513,0.10060319304466248,0.007365708705037832,0.014118429273366928
1115,sample_001115,samples/sample_001115.npz,45,60,36,45,4,10,15,9,6,40.0,100.0,150.0,90.0,60.0,520.0,400.0,70.0,0.30682055265483693,0.0002480431867297739,0.21108470857143402,0.0128145357593894,0.029841680079698563
1116,sample_001116,samples/sample_001116.npz,46,56,10,24,3,11,10,14,8,30.0,110.0,100.0,140.0,80.0,505.0,165.0,70.0,0.4996292785957206,0.0004944900283589959,0.5014126896858215,0.028788123279809952,0.06913318485021591
1117,sample_001117,samples/sample_001117.npz,32,47,16,32,5,11,15,16,6,50.0,110.0,150.0,160.0,60.0,390.0,235.0,80.0,0.909947791904614,0.0022604914847761393,0.7610824108123779,0.06818024069070816,0.12768076360225677
1118,sample_001118,samples/sample_001118.npz,8,12,12,17,2,4,4,5,2,20.0,40.0,40.0,50.0,20.0,95.0,140.0,30.0,0.6197238226849838,8.195322152459994e-06,0.12363598495721817,0.0014359105844050646,0.007601191755384207
1119,sample_001119,samples/sample_001119.npz,20,24,37,53,8,16,4,16,8,80.0,160.0,40.0,160.0,80.0,215.0,445.0,120.0,0.7262386462067849,0.0007431043195538223,0.15273022651672363,0.01701478473842144,0.025841010734438896
1120,sample_001120,samples/sample_001120.npz,23,32,7,23,7,10,9,16,3,70.0,100.0,90.0,160.0,30.0,270.0,145.0,85.0,0.6481865411088252,0.0004168858868069947,0.17105776071548462,0.014063961803913116,0.026943199336528778
1121,sample_001121,samples/sample_001121.npz,6,20,31,40,4,6,14,9,2,40.0,60.0,140.0,90.0,20.0,125.0,350.0,50.0,0.4480462186512453,9.601601050235331e-05,0.13814079761505127,0.006253709085285664,0.0176257137209177
1122,sample_001122,samples/sample_001122.npz,43,52,48,55,2,8,9,7,6,20.0,80.0,90.0,70.0,60.0,470.0,510.0,50.0,0.27628544154624335,6.438956188503653e-05,0.19556991755962372,0.005722443573176861,0.019232111051678658
1123,sample_001123,samples/sample_001123.npz,25,40,49,54,5,11,15,5,6,50.0,110.0,150.0,50.0,60.0,320.0,510.0,80.0,0.994794771979127,0.0006301107932813466,0.3492327332496643,0.022692987695336342,0.04867163673043251
1124,sample_001124,samples/sample_001124.npz,46,61,35,49,7,9,15,14,2,70.0,90.0,150.0,140.0,20.0,530.0,415.0,80.0,0.20350914942418755,9.134233550867066e-05,0.05088270083069801,0.004220162518322468,0.008421991020441055
1125,sample_001125,samples/sample_001125.npz,46,54,10,16,6,8,8,6,2,60.0,80.0,80.0,60.0,20.0,495.0,125.0,70.0,0.8475655819503722,6.653165473835543e-05,0.0900832861661911,0.004150228574872017,0.01056819036602974
1126,sample_001126,samples/sample_001126.npz,27,33,19,33,6,14,6,14,8,60.0,140.0,60.0,140.0,80.0,295.0,255.0,100.0,0.9668003948666155,0.0017357540782541037,0.3772635757923126,0.03234284371137619,0.05632903799414635
1127,sample_001127,samples/sample_001127.npz,11,23,24,33,8,10,12,9,2,80.0,100.0,120.0,90.0,20.0,165.0,280.0,90.0,0.21140936180915207,7.826554792700335e-05,0.028386469930410385,0.002284390153363347,0.004287452902644873
1128,sample_001128,samples/sample_001128.npz,1,5,31,37,4,7,4,6,3,40.0,70.0,40.0,60.0,30.0,25.0,335.0,55.0,0.48929153051595914,2.4363218471989967e-05,0.06764592230319977,0.0018041160656139255,0.006108217407017946
1129,sample_001129,samples/sample_001129.npz,1,5,17,26,4,6,4,9,2,40.0,60.0,40.0,90.0,20.0,25.0,210.0,50.0,0.24719696946282427,9.459757166041527e-06,0.033609796315431595,0.0009253979078494012,0.0032162428833544254
1130,sample_001130,samples/sample_001130.npz,6,14,46,52,5,11,8,6,6,50.0,110.0,80.0,60.0,60.0,95.0,485.0,80.0,0.3584859548537046,9.106285142479464e-05,0.09976298362016678,0.005030827131122351,0.012070444412529469
1131,sample_001131,samples/sample_001131.npz,27,34,23,30,8,14,7,7,6,80.0,140.0,70.0,70.0,60.0,300.0,260.0,110.0,0.8393725848951692,0.0007404324715025723,0.13077013194561005,0.011977365240454674,0.019572041928768158
1132,sample_001132,samples/sample_001132.npz,22,33,2,7,2,8,11,5,6,20.0,80.0,110.0,50.0,60.0,270.0,40.0,50.0,0.5698449944968722,0.00011802968219853938,0.349128395318985,0.009983866475522518,0.03446879982948303
1133,sample_001133,samples/sample_001133.npz,22,34,2,12,8,11,12,10,3,80.0,110.0,120.0,100.0,30.0,275.0,65.0,95.0,0.2123983821524451,9.860321006271988e-05,0.04330418258905411,0.003518804907798767,0.006818716414272785
1134,sample_001134,samples/sample_001134.npz,45,55,33,44,3,9,10,11,6,30.0,90.0,100.0,110.0,60.0,495.0,380.0,60.0,0.8065906451909559,0.0005160073633305728,0.6213961243629456,0.02873287722468376,0.0766640305519104
1135,sample_001135,samples/sample_001135.npz,34,49,4,12,3,9,15,8,6,30.0,90.0,150.0,80.0,60.0,410.0,75.0,60.0,0.6269422805190039,0.0003397070977371186,0.48248448967933655,0.023613572120666504,0.06308720260858536
1136,sample_001136,samples/sample_001136.npz,0,10,20,29,7,15,10,9,8,70.0,150.0,100.0,90.0,80.0,45.0,240.0,110.0,0.5228093344133256,0.00048623388283886015,0.19212114810943604,0.015993991866707802,0.03012925013899803
1137,sample_001137,samples/sample_001137.npz,52,61,31,45,8,12,9,14,4,80.0,120.0,90.0,140.0,40.0,560.0,375.0,100.0,0.8881739409267719,0.0005894932546652853,0.22952525317668915,0.02034260518848896,0.03758945316076279
1138,sample_001138,samples/sample_001138.npz,35,40,29,33,7,13,5,4,6,70.0,130.0,50.0,40.0,60.0,370.0,305.0,100.0,0.4504644176134637,0.0001506496628280729,0.037144385278224945,0.002696596086025238,0.0049364324659109116
1139,sample_001139,samples/sample_001139.npz,19,30,1,12,8,13,11,11,5,80.0,130.0,110.0,110.0,50.0,240.0,60.0,105.0,0.24043029353205345,0.00018856515816878527,0.07167677581310272,0.0063995434902608395,0.011767292395234108
1140,sample_001140,samples/sample_001140.npz,17,29,17,23,5,10,12,6,5,50.0,100.0,120.0,60.0,50.0,225.0,195.0,75.0,0.3179128424758164,0.00015506344789173454,0.10524517297744751,0.005998608656227589,0.013503126800060272
1141,sample_001141,samples/sample_001141.npz,40,48,22,35,4,11,8,13,7,40.0,110.0,80.0,130.0,70.0,435.0,280.0,75.0,0.36824883091582983,0.00042433541966602206,0.23653462529182434,0.014124924317002296,0.03142314404249191
1142,sample_001142,samples/sample_001142.npz,20,36,22,29,4,12,16,7,8,40.0,120.0,160.0,70.0,80.0,275.0,250.0,80.0,0.8096008189060118,0.0014513242058455944,0.5519630312919617,0.03801008686423302,0.07827342301607132
1143,sample_001143,samples/sample_001143.npz,39,55,35,48,2,5,16,13,3,20.0,50.0,160.0,130.0,30.0,465.0,410.0,35.0,0.8841829357903481,0.00032150172046385705,0.6685912013053894,0.03207337483763695,0.09782131016254425
1144,sample_001144,samples/sample_001144.npz,12,17,28,38,6,9,5,10,3,60.0,90.0,50.0,100.0,30.0,140.0,325.0,75.0,0.7756991871313912,0.0001628991012694314,0.11160024255514145,0.0060400948859751225,0.013913605362176895
1145,sample_001145,samples/sample_001145.npz,27,33,16,28,5,7,6,12,2,50.0,70.0,60.0,120.0,20.0,295.0,215.0,60.0,0.2686967530335264,5.539899575524032e-05,0.04665714502334595,0.00212917965836823,0.005530188791453838
1146,sample_001146,samples/sample_001146.npz,37,53,2,6,5,11,16,4,6,50.0,110.0,160.0,40.0,60.0,445.0,35.0,80.0,0.26078010011021846,8.252042607637122e-05,0.07734856754541397,0.004653287120163441,0.010899406857788563
1147,sample_001147,samples/sample_001147.npz,35,46,20,26,6,8,11,6,2,60.0,80.0,110.0,60.0,20.0,400.0,225.0,70.0,0.895052092807185,0.00016670308832544833,0.11830493807792664,0.006312916986644268,0.014776722528040409
1148,sample_001148,samples/sample_001148.npz,8,21,24,32,8,10,13,8,2,80.0,100.0,130.0,80.0,20.0,140.0,275.0,90.0,0.5261146172855683,0.00017072887567337602,0.06771258264780045,0.005413017235696316,0.010275870561599731
1149,sample_001149,samples/sample_001149.npz,3,13,15,23,4,7,10,8,3,40.0,70.0,100.0,80.0,30.0,75.0,185.0,55.0,0.7627736771071321,0.00011677264410536736,0.25481200218200684,0.009687358513474464,0.028784731402993202
1150,sample_001150,samples/sample_001150.npz,19,29,8,14,2,4,10,6,2,20.0,40.0,100.0,60.0,20.0,235.0,105.0,30.0,0.4891445889497118,2.5138875571428798e-05,0.1729748249053955,0.003433703677728772,0.015124524012207985
1151,sample_001151,samples/sample_001151.npz,46,62,43,56,5,7,16,13,2,50.0,70.0,160.0,130.0,20.0,535.0,490.0,60.0,0.6780857262925666,0.00018739576626103371,0.22795811295509338,0.014605585485696793,0.035334810614585876
1152,sample_001152,samples/sample_001152.npz,3,8,14,22,5,7,5,8,2,50.0,70.0,50.0,80.0,20.0,50.0,175.0,60.0,0.28669141655273456,1.4519327123707626e-05,0.03317796811461449,0.0011697047157213092,0.0035062888637185097
1153,sample_001153,samples/sample_001153.npz,53,58,0,12,3,8,5,12,5,30.0,80.0,50.0,120.0,50.0,550.0,55.0,55.0,0.28074577142687923,4.011308556073345e-05,0.12519674003124237,0.004253525286912918,0.01366410031914711
1154,sample_001154,samples/sample_001154.npz,9,15,27,43,8,12,6,16,4,80.0,120.0,60.0,160.0,40.0,115.0,345.0,100.0,0.827512676286603,0.000515107880346477,0.1630081683397293,0.015068690292537212,0.02649247832596302
1155,sample_001155,samples/sample_001155.npz,31,42,37,42,3,6,11,5,3,30.0,60.0,110.0,50.0,30.0,360.0,390.0,45.0,0.6789925626763642,0.00012170252011856064,0.21459783613681793,0.006420035380870104,0.021341554820537567
1156,sample_001156,samples/sample_001156.npz,44,54,27,36,5,7,10,9,2,50.0,70.0,100.0,90.0,20.0,485.0,310.0,60.0,0.6170650250091461,0.00012949459778610617,0.13059186935424805,0.006025509908795357,0.01580847054719925
1157,sample_001157,samples/sample_001157.npz,24,39,17,31,5,13,15,14,8,50.0,130.0,150.0,140.0,80.0,310.0,235.0,90.0,0.6147012642060259,0.0024592264089733362,0.5668749213218689,0.052605681121349335,0.09336839616298676
1158,sample_001158,samples/sample_001158.npz,1,11,30,43,5,12,10,13,7,50.0,120.0,100.0,130.0,70.0,55.0,360.0,85.0,0.5849420594561844,0.0005904182326048613,0.3684394955635071,0.025131674483418465,0.054359521716833115
1159,sample_001159,samples/sample_001159.npz,36,48,28,44,4,8,12,16,4,40.0,80.0,120.0,160.0,40.0,415.0,355.0,60.0,0.595504506339436,0.0006209242856130004,0.39006930589675903,0.02512623555958271,0.05819983407855034
1160,sample_001160,samples/sample_001160.npz,32,48,39,50,2,5,16,11,3,20.0,50.0,160.0,110.0,30.0,395.0,440.0,35.0,0.8541320564204697,0.0002951175265479833,0.6091148853302002,0.026335246860980988,0.08334770053625107
1161,sample_001161,samples/sample_001161.npz,31,39,36,48,6,8,8,12,2,60.0,80.0,80.0,120.0,20.0,345.0,415.0,70.0,0.4847631593367047,0.00015038150013424456,0.08578187227249146,0.004985868465155363,0.011308219283819199
1162,sample_001162,samples/sample_001162.npz,33,38,33,42,8,16,5,9,8,80.0,160.0,50.0,90.0,80.0,350.0,370.0,120.0,0.6336386193946055,0.0006932698888704181,0.10602432489395142,0.010767809115350246,0.01643858477473259
1163,sample_001163,samples/sample_001163.npz,9,17,53,59,2,8,8,6,6,20.0,80.0,80.0,60.0,60.0,125.0,555.0,50.0,0.5503414751041179,7.979691872606054e-05,0.3364992141723633,0.008460160344839096,0.030245712026953697
1164,sample_001164,samples/sample_001164.npz,35,50,36,49,3,5,15,13,2,30.0,50.0,150.0,130.0,20.0,420.0,420.0,40.0,0.232765891577019,6.712893809890375e-05,0.10572770982980728,0.005230317823588848,0.015111871995031834
1165,sample_001165,samples/sample_001165.npz,42,55,14,20,6,9,13,6,3,60.0,90.0,130.0,60.0,30.0,480.0,165.0,75.0,0.476909687024412,0.00011299063044134527,0.09545237571001053,0.005699934437870979,0.012869630940258503
1166,sample_001166,samples/sample_001166.npz,47,59,33,40,2,8,12,7,6,20.0,80.0,120.0,70.0,60.0,525.0,360.0,50.0,0.38360509830650635,0.0001496221375418827,0.30819791555404663,0.01064408291131258,0.033701907843351364
1167,sample_001167,samples/sample_001167.npz,42,53,34,41,8,14,11,7,6,80.0,140.0,110.0,70.0,60.0,470.0,370.0,110.0,0.26081610658987864,0.00023195508401840925,0.059605106711387634,0.005672486033290625,0.009410683996975422
1168,sample_001168,samples/sample_001168.npz,3,8,14,30,4,9,5,16,5,40.0,90.0,50.0,160.0,50.0,50.0,215.0,65.0,0.9862333626386643,0.00029522948898375034,0.39178523421287537,0.01986328698694706,0.05157928168773651
1169,sample_001169,samples/sample_001169.npz,26,40,34,38,2,4,14,4,2,20.0,40.0,140.0,40.0,20.0,325.0,355.0,30.0,0.5897940749946498,6.110616232035682e-05,0.17234474420547485,0.003935035318136215,0.016139792278409004
1170,sample_001170,samples/sample_001170.npz,27,35,45,55,4,7,8,10,3,40.0,70.0,80.0,100.0,30.0,305.0,495.0,55.0,0.635429319369879,0.00015567899390589446,0.21227137744426727,0.008368427865207195,0.023905396461486816
1171,sample_001171,samples/sample_001171.npz,16,27,21,31,4,9,11,10,5,40.0,90.0,110.0,100.0,50.0,210.0,255.0,65.0,0.9687857967079556,0.0007199390674941242,0.5492506623268127,0.028861647471785545,0.07028549909591675
1172,sample_001172,samples/sample_001172.npz,50,55,21,36,5,11,5,15,6,50.0,110.0,50.0,150.0,60.0,520.0,280.0,80.0,0.8464158226706415,0.00048395429621450603,0.29714280366897583,0.019188400357961655,0.04145022854208946
1173,sample_001173,samples/sample_001173.npz,46,60,31,47,5,7,14,16,2,50.0,70.0,140.0,160.0,20.0,525.0,385.0,60.0,0.46356059047616816,0.00018275405454915017,0.1621774137020111,0.01102844811975956,0.02557707391679287
1174,sample_001174,samples/sample_001174.npz,47,55,35,39,4,12,8,4,8,40.0,120.0,80.0,40.0,80.0,505.0,365.0,80.0,0.9621406435572288,0.0003158803447149694,0.2712639272212982,0.012509630993008614,0.029917621985077858
1175,sample_001175,samples/sample_001175.npz,9,18,34,48,8,12,9,14,4,80.0,120.0,90.0,140.0,40.0,130.0,405.0,100.0,0.6618747347135214,0.0004912754520773888,0.17104415595531464,0.01583760604262352,0.027858160436153412
1176,sample_001176,samples/sample_001176.npz,46,53,22,32,4,8,7,10,4,40.0,80.0,70.0,100.0,40.0,490.0,265.0,60.0,0.9755425182290087,0.0002789365535136312,0.3565393090248108,0.014787694439291954,0.04041643440723419
1177,sample_001177,samples/sample_001177.npz,30,43,31,36,4,9,13,5,5,40.0,90.0,130.0,50.0,50.0,360.0,330.0,65.0,0.6719733474225761,0.0004164392303209752,0.24410368502140045,0.01192953996360302,0.02952313981950283
1178,sample_001178,samples/sample_001178.npz,25,29,23,37,4,9,4,14,5,40.0,90.0,40.0,140.0,50.0,265.0,295.0,65.0,0.4141917283869903,0.00021344942797441036,0.1286708116531372,0.006332202814519405,0.015574805438518524
1179,sample_001179,samples/sample_001179.npz,50,61,3,16,5,10,11,13,5,50.0,100.0,110.0,130.0,50.0,550.0,90.0,75.0,0.6267701082199086,0.00031536308233626187,0.3442746698856354,0.021286094561219215,0.050544388592243195
1180,sample_001180,samples/sample_001180.npz,32,37,43,56,4,8,5,13,4,40.0,80.0,50.0,130.0,40.0,340.0,490.0,60.0,0.6631244276287456,0.00018834637012332678,0.2105354517698288,0.00933071319013834,0.02494310960173607
1181,sample_001181,samples/sample_001181.npz,20,34,22,31,8,15,14,9,7,80.0,150.0,140.0,90.0,70.0,265.0,260.0,115.0,0.7764182781657958,0.0019252971978858113,0.2920561134815216,0.032657645642757416,0.049029428511857986
1182,sample_001182,samples/sample_001182.npz,36,45,0,12,3,7,9,12,4,30.0,70.0,90.0,120.0,40.0,400.0,55.0,50.0,0.21684495095133613,5.689831232302822e-05,0.128957599401474,0.004992248956114054,0.015391270630061626
1183,sample_001183,samples/sample_001183.npz,20,29,51,58,7,12,9,7,5,70.0,120.0,90.0,70.0,50.0,240.0,540.0,95.0,0.7365854931974825,0.0002979281998705119,0.15229158103466034,0.010942965745925903,0.02180270105600357
1184,sample_001184,samples/sample_001184.npz,42,56,8,20,4,10,14,12,6,40.0,100.0,140.0,120.0,60.0,485.0,135.0,70.0,0.368412055297134,0.0003212577721569687,0.296731561422348,0.019030045717954636,0.043690260499715805
1185,sample_001185,samples/sample_001185.npz,16,20,37,50,7,14,4,13,7,70.0,140.0,40.0,130.0,70.0,175.0,430.0,105.0,0.4020213715389532,0.00024006806779652834,0.07994211465120316,0.006959506776183844,0.012161060236394405
1186,sample_001186,samples/sample_001186.npz,0,11,37,45,8,16,11,8,8,80.0,160.0,110.0,80.0,80.0,50.0,405.0,120.0,0.25471129210570603,0.0002473419299349189,0.07782737165689468,0.007379737216979265,0.012909017503261566
1187,sample_001187,samples/sample_001187.npz,29,40,15,23,8,12,11,8,4,80.0,120.0,110.0,80.0,40.0,340.0,185.0,100.0,0.759484142638541,0.0005535297677852213,0.14930978417396545,0.013107695616781712,0.022845452651381493
1188,sample_001188,samples/sample_001188.npz,20,32,8,20,4,6,12,12,2,40.0,60.0,120.0,120.0,20.0,255.0,135.0,50.0,0.24791101979596475,5.885693462914787e-05,0.08407505601644516,0.003964589908719063,0.010989147238433361
1189,sample_001189,samples/sample_001189.npz,26,38,24,33,8,12,12,9,4,80.0,120.0,120.0,90.0,40.0,315.0,280.0,100.0,0.6812890830245755,0.0009202453074976802,0.15796256065368652,0.014682651497423649,0.024680284783244133
1190,sample_001190,samples/sample_001190.npz,4,13,36,47,4,8,9,11,4,40.0,80.0,90.0,110.0,40.0,80.0,410.0,60.0,0.9575963180103242,0.000289630435872823,0.4396774470806122,0.019887762144207954,0.05420488119125366
1191,sample_001191,samples/sample_001191.npz,23,36,29,42,8,10,13,13,2,80.0,100.0,130.0,130.0,20.0,290.0,350.0,90.0,0.5938906723349175,0.0005270002293400466,0.11102163046598434,0.01026636641472578,0.017967818304896355
1192,sample_001192,samples/sample_001192.npz,19,27,48,59,5,10,8,11,5,50.0,100.0,80.0,110.0,50.0,225.0,530.0,75.0,0.7601703174453676,0.0003410677018109709,0.30110421776771545,0.016901306807994843,0.03945154324173927
1193,sample_001193,samples/sample_001193.npz,25,31,45,57,5,9,6,12,4,50.0,90.0,60.0,120.0,40.0,275.0,505.0,70.0,0.8593844248684741,0.0002878922678064555,0.24740445613861084,0.01292509213089943,0.031085969880223274
1194,sample_001194,samples/sample_001194.npz,37,42,28,38,6,12,5,10,6,60.0,120.0,50.0,100.0,60.0,390.0,325.0,90.0,0.6647741419866607,0.00047073455061763525,0.14937974512577057,0.01018573623150587,0.0199449323117733
1195,sample_001195,samples/sample_001195.npz,38,43,11,27,7,14,5,16,7,70.0,140.0,50.0,160.0,70.0,400.0,185.0,105.0,0.6184755561510176,0.0006384538137353957,0.17352963984012604,0.016608772799372673,0.027867313474416733
1196,sample_001196,samples/sample_001196.npz,0,6,57,62,5,8,6,5,3,50.0,80.0,60.0,50.0,30.0,25.0,590.0,65.0,0.980695025937316,4.2297218897147104e-05,0.12219394743442535,0.004004256334155798,0.012838381342589855
1197,sample_001197,samples/sample_001197.npz,0,6,5,14,3,10,6,9,7,30.0,100.0,60.0,90.0,70.0,25.0,90.0,65.0,0.5181688150307577,0.00010450054833199829,0.2721481919288635,0.009265540167689323,0.028875598683953285
1198,sample_001198,samples/sample_001198.npz,4,11,21,28,3,5,7,7,2,30.0,50.0,70.0,70.0,20.0,70.0,240.0,40.0,0.5075273159334351,2.5789269784581847e-05,0.12204519659280777,0.002784191397950053,0.010818488895893097
1199,sample_001199,samples/sample_001199.npz,55,60,24,39,8,12,5,15,4,80.0,120.0,50.0,150.0,40.0,570.0,310.0,100.0,0.6103609735322733,0.0002613226242829114,0.09699470549821854,0.008274662308394909,0.015557117760181427
1200,sample_001200,samples/sample_001200.npz,41,50,52,63,8,16,9,11,8,80.0,160.0,90.0,110.0,80.0,450.0,570.0,120.0,0.7246360225970292,0.0007386247161775827,0.24485622346401215,0.02365587279200554,0.04123872518539429
1201,sample_001201,samples/sample_001201.npz,23,29,8,15,7,9,6,7,2,70.0,90.0,60.0,70.0,20.0,255.0,110.0,80.0,0.5614256146216123,5.652967593050562e-05,0.0426020622253418,0.002370602684095502,0.0053576030768454075
1202,sample_001202,samples/sample_001202.npz,2,18,7,14,3,10,16,7,7,30.0,100.0,160.0,70.0,70.0,95.0,100.0,65.0,0.49966818365790816,0.00025419582379981875,0.38627249002456665,0.019685637205839157,0.051664430648088455
1203,sample_001203,samples/sample_001203.npz,12,24,9,15,4,11,12,6,7,40.0,110.0,120.0,60.0,70.0,175.0,115.0,75.0,0.953981536092257,0.0004522202943917364,0.4680979251861572,0.02432284690439701,0.05842462182044983
1204,sample_001204,samples/sample_001204.npz,28,44,22,38,7,14,16,16,7,70.0,140.0,160.0,160.0,70.0,355.0,295.0,105.0,0.4160806105074901,0.002264660317450762,0.304888516664505,0.03660254552960396,0.05514344945549965
1205,sample_001205,samples/sample_001205.npz,45,52,26,36,6,10,7,10,4,60.0,100.0,70.0,100.0,40.0,480.0,305.0,80.0,0.7266306192838623,0.00031399549334309995,0.17147237062454224,0.01044582948088646,0.022579099982976913
1206,sample_001206,samples/sample_001206.npz,17,32,5,12,7,12,15,7,5,70.0,120.0,150.0,70.0,50.0,240.0,80.0,95.0,0.42946140181149794,0.0002815625339280814,0.12779241800308228,0.010527127422392368,0.020167574286460876
1207,sample_001207,samples/sample_001207.npz,8,16,26,37,3,5,8,11,2,30.0,50.0,80.0,110.0,20.0,115.0,310.0,40.0,0.49501434110512976,6.13045776844956e-05,0.16216708719730377,0.0049667940475046635,0.01721111685037613
1208,sample_001208,samples/sample_001208.npz,21,25,49,58,2,7,4,9,5,20.0,70.0,40.0,90.0,50.0,225.0,530.0,45.0,0.5995633993917864,6.643826054641977e-05,0.2657093405723572,0.0060142530128359795,0.022458722814917564
1209,sample_001209,samples/sample_001209.npz,1,9,3,11,7,15,8,8,8,70.0,150.0,80.0,80.0,80.0,45.0,65.0,110.0,0.8104344513706321,0.0003666025004349649,0.22455163300037384,0.016157858073711395,0.034149810671806335
1210,sample_001210,samples/sample_001210.npz,22,32,33,46,6,10,10,13,4,60.0,100.0,100.0,130.0,40.0,265.0,390.0,80.0,0.2130233630225188,0.00020850238797720522,0.07935038954019547,0.005790236406028271,0.011589507572352886
1211,sample_001211,samples/sample_001211.npz,47,55,28,42,7,14,8,14,7,70.0,140.0,80.0,140.0,70.0,505.0,345.0,105.0,0.6746328657233311,0.0009260235237888992,0.2675524055957794,0.02487526275217533,0.04288331791758537
1212,sample_001212,samples/sample_001212.npz,13,20,48,61,4,11,7,13,7,40.0,110.0,70.0,130.0,70.0,160.0,540.0,75.0,0.8363016978126423,0.0004525969852693379,0.48219943046569824,0.0263814814388752,0.06355024129152298
1213,sample_001213,samples/sample_001213.npz,27,42,4,9,7,11,15,5,4,70.0,110.0,150.0,50.0,40.0,340.0,60.0,90.0,0.9336676202528704,0.00034713270724751055,0.17541277408599854,0.01310267299413681,0.02665102109313011
1214,sample_001214,samples/sample_001214.npz,11,22,24,34,5,9,11,10,4,50.0,90.0,110.0,100.0,40.0,160.0,285.0,70.0,0.41754134206190346,0.0002460166288074106,0.16849662363529205,0.009723692201077938,0.022431103512644768
