sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,top_depth_m,bottom_depth_m,center_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
522,samples/sample_000522.npz,rectangular_body_000522,40,54,46,55,8,16,14,9,8,8,15,46.5,50.0,11.5,80.0,160.0,120.0,140.0,90.0,80.0,465.0,500.0,0.700062267631653,1008,0.0018311114029868892,0.24780966337714216,0.034176358825209655,0.039951651705872594
523,samples/sample_000523.npz,rectangular_body_000523,13,17,26,35,2,5,4,9,3,2,4,14.5,30.0,3.0,20.0,50.0,35.0,40.0,90.0,30.0,145.0,300.0,0.3735156890767337,108,5.957749055097048e-05,0.09025209650787248,0.003036788872225478,0.006421094672295922
524,samples/sample_000524.npz,rectangular_body_000524,32,44,42,48,7,12,12,6,5,7,11,37.5,44.5,9.0,70.0,120.0,95.0,120.0,60.0,50.0,375.0,445.0,0.7028447766571804,360,0.0008612986501831032,0.13261880032830142,0.015477182307220269,0.01780312059751654
525,samples/sample_000525.npz,rectangular_body_000525,50,58,51,60,7,13,8,9,6,7,12,53.5,55.0,9.5,70.0,130.0,100.0,80.0,90.0,60.0,535.0,550.0,0.438744733108525,432,0.0002992683268534499,0.09607938219242303,0.00802749658001101,0.013034620270115878
526,samples/sample_000526.npz,rectangular_body_000526,47,52,57,61,2,10,5,4,8,2,9,49.0,58.5,5.5,20.0,100.0,60.0,50.0,40.0,80.0,490.0,585.0,0.4206099086966944,160,6.96289623011808e-05,0.10961156542786488,0.003382823983349076,0.007860723252426994
527,samples/sample_000527.npz,rectangular_body_000527,47,62,20,36,6,9,15,16,3,6,8,54.0,27.5,7.0,60.0,90.0,75.0,150.0,160.0,30.0,540.0,275.0,0.7190546973564536,720,0.0010806041674957792,0.27292088924283764,0.029258585471920638,0.04110612172164344
528,samples/sample_000528.npz,rectangular_body_000528,18,28,47,61,4,12,10,14,8,4,11,22.5,53.5,7.5,40.0,120.0,80.0,100.0,140.0,80.0,225.0,535.0,0.6892271632061312,1120,0.0015059496535377464,0.4856241452696527,0.04309907752795265,0.06409915778278695
529,samples/sample_000529.npz,rectangular_body_000529,44,48,3,14,3,6,4,11,3,3,5,45.5,8.0,4.0,30.0,60.0,45.0,40.0,110.0,30.0,455.0,80.0,0.36309521270407824,132,4.817981916182103e-05,0.07276876014837338,0.0029534643861874326,0.006363525553903658
530,samples/sample_000530.npz,rectangular_body_000530,35,42,45,50,7,14,7,5,7,7,13,38.0,47.0,10.0,70.0,140.0,105.0,70.0,50.0,70.0,380.0,470.0,0.7778351902664096,245,0.0006267170280106961,0.09760556949977825,0.010961389775218502,0.012721476118890799
531,samples/sample_000531.npz,rectangular_body_000531,7,13,12,23,3,7,6,11,4,3,6,9.5,17.0,4.5,30.0,70.0,50.0,60.0,110.0,40.0,95.0,170.0,0.5727035537809515,264,0.0001710670250569528,0.1956503710353346,0.009467332364697628,0.018752627992696832
532,samples/sample_000532.npz,rectangular_body_000532,12,19,22,38,6,12,7,16,6,6,11,15.0,29.5,8.5,60.0,120.0,90.0,70.0,160.0,60.0,150.0,295.0,0.3273979011607977,672,0.000704733833767867,0.11425635507747671,0.013310365952596128,0.01598332286307149
533,samples/sample_000533.npz,rectangular_body_000533,32,43,33,48,7,11,11,15,4,7,10,37.0,40.0,8.5,70.0,110.0,90.0,110.0,150.0,40.0,370.0,400.0,0.7074398447219277,660,0.0018672843556382726,0.22569727266790246,0.029862597699999292,0.03230498276550858
534,samples/sample_000534.npz,rectangular_body_000534,26,41,45,59,5,11,15,14,6,5,10,33.0,51.5,7.5,50.0,110.0,80.0,150.0,140.0,60.0,330.0,515.0,0.995476651600552,1260,0.003236944130008795,0.6681087118946465,0.0741547030916117,0.09809689620465617
535,samples/sample_000535.npz,rectangular_body_000535,20,24,14,26,3,9,4,12,6,3,8,21.5,19.5,5.5,30.0,90.0,60.0,40.0,120.0,60.0,215.0,195.0,0.4032354232113307,288,0.0002457167590055885,0.12727134066535245,0.008070090409565318,0.01264395734076785
536,samples/sample_000536.npz,rectangular_body_000536,25,30,40,53,8,14,5,13,6,8,13,27.0,46.0,10.5,80.0,140.0,110.0,50.0,130.0,60.0,270.0,460.0,0.2640367971945088,390,0.0003921359014060975,0.04305698003406065,0.005870144036033395,0.006231161948022865
537,samples/sample_000537.npz,rectangular_body_000537,38,51,10,19,4,9,13,9,5,4,8,44.0,14.0,6.0,40.0,90.0,65.0,130.0,90.0,50.0,440.0,140.0,0.5188715671325614,585,0.0005255146560124639,0.24892712087404006,0.01930186976006379,0.029894620599660877
538,samples/sample_000538.npz,rectangular_body_000538,25,30,34,39,5,10,5,5,5,5,9,27.0,36.0,7.0,50.0,100.0,75.0,50.0,50.0,50.0,270.0,360.0,0.6630566753095939,125,0.0003416971241575563,0.0758901903930466,0.0057323556503111025,0.007577182433544258
539,samples/sample_000539.npz,rectangular_body_000539,28,43,3,18,3,10,15,15,7,3,9,35.0,10.0,6.0,30.0,100.0,65.0,150.0,150.0,70.0,350.0,100.0,0.7898640875162031,1575,0.002417301280349086,0.8137026995202199,0.0756519671560047,0.11431863692152705
540,samples/sample_000540.npz,rectangular_body_000540,52,61,27,33,3,10,9,6,7,3,9,56.0,29.5,6.0,30.0,100.0,65.0,90.0,60.0,70.0,560.0,295.0,0.2631246076980083,378,0.0001759733535222262,0.10771214551610586,0.005698013963269195,0.010374146531108198
541,samples/sample_000541.npz,rectangular_body_000541,40,48,5,17,8,13,8,12,5,8,12,43.5,10.5,10.0,80.0,130.0,105.0,80.0,120.0,50.0,435.0,105.0,0.5434351276615765,480,0.0006094731011414845,0.11376258233382552,0.01316984478532931,0.016869279518073498
542,samples/sample_000542.npz,rectangular_body_000542,22,33,20,31,5,7,11,11,2,5,6,27.0,25.0,5.5,50.0,70.0,60.0,110.0,110.0,20.0,270.0,250.0,0.7388505428755143,242,0.0005756555913569703,0.1555605305711672,0.0129210671134293,0.017912813254184604
543,samples/sample_000543.npz,rectangular_body_000543,4,20,5,14,8,13,16,9,5,8,12,11.5,9.0,10.0,80.0,130.0,105.0,160.0,90.0,50.0,115.0,90.0,0.36409367480358057,720,0.00047125811319082667,0.10446537991318433,0.011448610072921958,0.016449341579297595
544,samples/sample_000544.npz,rectangular_body_000544,9,19,41,54,5,9,10,13,4,5,8,13.5,47.0,6.5,50.0,90.0,70.0,100.0,130.0,40.0,135.0,470.0,0.8338196318994746,520,0.0007192096748609359,0.3103419003117038,0.026030592653831373,0.039969899194168663
545,samples/sample_000545.npz,rectangular_body_000545,33,38,23,32,4,7,5,9,3,4,6,35.0,27.0,5.0,40.0,70.0,55.0,50.0,90.0,30.0,350.0,270.0,0.5017896004809055,135,0.00022777892270500963,0.08522372650272719,0.005027168195493674,0.00777579155033114
546,samples/sample_000546.npz,rectangular_body_000546,54,60,35,47,2,6,6,12,4,2,5,56.5,40.5,3.5,20.0,60.0,40.0,60.0,120.0,40.0,565.0,405.0,0.8080713821354963,288,0.00023004538190286145,0.36530041227162435,0.01456475118773409,0.03248211810295386
547,samples/sample_000547.npz,rectangular_body_000547,12,26,36,50,4,7,14,14,3,4,6,18.5,42.5,5.0,40.0,70.0,55.0,140.0,140.0,30.0,185.0,425.0,0.8249632485210536,588,0.0009041160903168863,0.37712624904807057,0.03369712641086709,0.0496357461480142
548,samples/sample_000548.npz,rectangular_body_000548,45,50,3,11,5,10,5,8,5,5,9,47.0,6.5,7.0,50.0,100.0,75.0,50.0,80.0,50.0,470.0,65.0,0.20031821571278732,200,5.618722070914473e-05,0.03420302211714672,0.002029218896825605,0.003664628647341254
549,samples/sample_000549.npz,rectangular_body_000549,9,22,47,59,8,15,13,12,7,8,14,15.0,52.5,11.0,80.0,150.0,115.0,130.0,120.0,70.0,150.0,525.0,0.6770994582526503,1092,0.0016481632513938352,0.26636988339669704,0.03405889528771222,0.0431883368586744
550,samples/sample_000550.npz,rectangular_body_000550,2,16,33,38,8,10,14,5,2,8,9,8.5,35.0,8.5,80.0,100.0,90.0,140.0,50.0,20.0,85.0,350.0,0.601535771593086,140,0.00020235313869712795,0.04499325188364703,0.00444895789163582,0.006129943639151653
551,samples/sample_000551.npz,rectangular_body_000551,56,62,32,39,8,14,6,7,6,8,13,58.5,35.0,10.5,80.0,140.0,110.0,60.0,70.0,60.0,585.0,350.0,0.7551066160132327,252,0.0004592847620243647,0.08651874387887783,0.00829969870067494,0.011395542003833982
552,samples/sample_000552.npz,rectangular_body_000552,9,17,28,35,6,12,8,7,6,6,11,12.5,31.0,8.5,60.0,120.0,90.0,80.0,70.0,60.0,125.0,310.0,0.7725030168486076,336,0.0007793046217045436,0.16238674538145462,0.015201598215461258,0.02007722062384159
553,samples/sample_000553.npz,rectangular_body_000553,26,40,49,53,3,6,14,4,3,3,5,32.5,50.5,4.0,30.0,60.0,45.0,140.0,40.0,30.0,325.0,505.0,0.21099612919691194,168,5.949747642165571e-05,0.046844580780514615,0.0024994841577489412,0.004536229156393582
554,samples/sample_000554.npz,rectangular_body_000554,4,20,47,56,6,14,16,9,8,6,13,11.5,51.0,9.5,60.0,140.0,100.0,160.0,90.0,80.0,115.0,510.0,0.35985246336345655,1152,0.0007775014360788025,0.18532491361485862,0.019841331255718905,0.02810768950327057
555,samples/sample_000555.npz,rectangular_body_000555,7,16,31,35,2,7,9,4,5,2,6,11.0,32.5,4.0,20.0,70.0,45.0,90.0,40.0,50.0,110.0,325.0,0.7777255756859138,180,0.00022107670230953088,0.25023120122481296,0.009635261025363866,0.019438416183124252
556,samples/sample_000556.npz,rectangular_body_000556,12,23,39,54,7,9,11,15,2,7,8,17.0,46.0,7.5,70.0,90.0,80.0,110.0,150.0,20.0,170.0,460.0,0.25366871035336036,330,0.00017998544115590528,0.04630679588704488,0.005041644494201043,0.006645684099946078
557,samples/sample_000557.npz,rectangular_body_000557,46,51,38,46,2,6,5,8,4,2,5,48.0,41.5,3.5,20.0,60.0,40.0,50.0,80.0,40.0,480.0,415.0,0.35698655625703624,160,7.403393849203147e-05,0.11580797826061107,0.004164869815608532,0.008515420872892384
558,samples/sample_000558.npz,rectangular_body_000558,44,52,35,45,4,8,8,10,4,4,7,47.5,39.5,5.5,40.0,80.0,60.0,80.0,100.0,40.0,475.0,395.0,0.5268464554764605,320,0.0003294268531053678,0.16974635022144136,0.011425861400389167,0.01801505844957395
559,samples/sample_000559.npz,rectangular_body_000559,35,46,11,23,7,9,11,12,2,7,8,40.0,16.5,7.5,70.0,90.0,80.0,110.0,120.0,20.0,400.0,165.0,0.8055140269916039,264,0.000542544566036981,0.12660772936539091,0.013332040380206522,0.017093685722916068
560,samples/sample_000560.npz,rectangular_body_000560,28,41,5,16,6,8,13,11,2,6,7,34.0,10.0,6.5,60.0,80.0,70.0,130.0,110.0,20.0,340.0,100.0,0.26962295720489227,286,0.00016273520921892203,0.052882164128409986,0.004622713158604635,0.006893380613637702
561,samples/sample_000561.npz,rectangular_body_000561,42,50,47,56,6,8,8,9,2,6,7,45.5,51.0,6.5,60.0,80.0,70.0,80.0,90.0,20.0,455.0,510.0,0.45620509253796976,144,0.00010816683877396929,0.05410644720654845,0.003926201917361412,0.00627549567320671
562,samples/sample_000562.npz,rectangular_body_000562,52,56,49,62,5,8,4,13,3,5,7,53.5,55.0,6.0,50.0,80.0,65.0,40.0,130.0,30.0,535.0,550.0,0.6237369551850175,156,0.00010680454269111899,0.08606047374070633,0.004847555136669131,0.009647484162647362
563,samples/sample_000563.npz,rectangular_body_000563,38,44,6,21,2,5,6,15,3,2,4,40.5,13.0,3.0,20.0,50.0,35.0,60.0,150.0,30.0,405.0,130.0,0.9994605795635301,270,0.000306011612559119,0.40415033108341036,0.019496822072539707,0.03885223512202273
564,samples/sample_000564.npz,rectangular_body_000564,17,28,33,44,7,12,11,11,5,7,11,22.0,38.0,9.0,70.0,120.0,95.0,110.0,110.0,50.0,220.0,380.0,0.9794557452842021,605,0.0022793180384611993,0.2932156243754469,0.03700818768729946,0.04046338575670572
565,samples/sample_000565.npz,rectangular_body_000565,42,54,7,21,8,12,12,14,4,8,11,47.5,13.5,9.5,80.0,120.0,100.0,120.0,140.0,40.0,475.0,135.0,0.3253709882536769,672,0.0004839256686494603,0.09155983841074528,0.011369722963297198,0.014434418107299812
566,samples/sample_000566.npz,rectangular_body_000566,26,40,24,37,8,13,14,13,5,8,12,32.5,30.0,10.0,80.0,130.0,105.0,140.0,130.0,50.0,325.0,300.0,0.8435192348082015,910,0.005548537264209515,0.2980549743473353,0.04781055770811509,0.0444224142727626
567,samples/sample_000567.npz,rectangular_body_000567,41,55,45,50,8,12,14,5,4,8,11,47.5,47.0,9.5,80.0,120.0,100.0,140.0,50.0,40.0,475.0,470.0,0.6456333736629063,280,0.00043024979411279316,0.0838799363300358,0.009792371995658026,0.0122728964349247
568,samples/sample_000568.npz,rectangular_body_000568,12,26,14,24,2,7,14,10,5,2,6,18.5,18.5,4.0,20.0,70.0,45.0,140.0,100.0,50.0,185.0,185.0,0.9255400591414178,700,0.0009536760540509433,0.7152497412058036,0.04652513732123442,0.07981065152717175
569,samples/sample_000569.npz,rectangular_body_000569,27,34,3,8,3,6,7,5,3,3,5,30.0,5.0,4.0,30.0,60.0,45.0,70.0,50.0,30.0,300.0,50.0,0.49903094237844475,105,6.412888162659686e-05,0.09336687531943587,0.0030716783458669726,0.007037630334997081
570,samples/sample_000570.npz,rectangular_body_000570,29,42,35,42,7,9,13,7,2,7,8,35.0,38.0,7.5,70.0,90.0,80.0,130.0,70.0,20.0,350.0,380.0,0.5031015199028817,182,0.00038597906440592075,0.05780114135887392,0.006172195281033802,0.007278973917641881
571,samples/sample_000571.npz,rectangular_body_000571,6,17,43,52,7,14,11,9,7,7,13,11.0,47.0,10.0,70.0,140.0,105.0,110.0,90.0,70.0,110.0,470.0,0.6433157999871895,693,0.0009580146465199354,0.20223581787468606,0.02207338344757607,0.029471934159170893
572,samples/sample_000572.npz,rectangular_body_000572,2,12,33,42,5,8,10,9,3,5,7,6.5,37.0,6.0,50.0,80.0,65.0,100.0,90.0,30.0,65.0,370.0,0.7515427497732228,270,0.00032579654627491094,0.17696007949193193,0.011271033820901454,0.019748121259731896
573,samples/sample_000573.npz,rectangular_body_000573,37,42,36,52,8,14,5,16,6,8,13,39.0,43.5,10.5,80.0,140.0,110.0,50.0,160.0,60.0,390.0,435.0,0.5417249888124629,480,0.0009930410361907703,0.10234838284745931,0.01498552755019479,0.015342529077442286
574,samples/sample_000574.npz,rectangular_body_000574,40,48,14,24,7,10,8,10,3,7,9,43.5,18.5,8.0,70.0,100.0,85.0,80.0,100.0,30.0,435.0,185.0,0.9916066981495095,240,0.0006086073440339729,0.14577155776036954,0.014660363591668562,0.01880902074667077
575,samples/sample_000575.npz,rectangular_body_000575,44,49,43,49,2,8,5,6,6,2,7,46.0,45.5,4.5,20.0,80.0,50.0,50.0,60.0,60.0,460.0,455.0,0.781008167084076,180,0.00020496247462175378,0.25429137134916285,0.009805689046562713,0.018780866812365057
576,samples/sample_000576.npz,rectangular_body_000576,34,46,40,51,3,9,12,11,6,3,8,39.5,45.0,5.5,30.0,90.0,60.0,120.0,110.0,60.0,395.0,450.0,0.6899710355253418,792,0.001175760130486525,0.48516984070045194,0.03779745971942161,0.056432728407957884
577,samples/sample_000577.npz,rectangular_body_000577,14,29,17,28,8,13,15,11,5,8,12,21.0,22.0,10.0,80.0,130.0,105.0,150.0,110.0,50.0,210.0,220.0,0.34220106547226914,825,0.0010273678338247303,0.11147501952022533,0.01657040136965578,0.017090931131293167
578,samples/sample_000578.npz,rectangular_body_000578,46,61,35,42,7,10,15,7,3,7,9,53.0,38.0,8.0,70.0,100.0,85.0,150.0,70.0,30.0,530.0,380.0,0.9498295960006204,315,0.0006721330634978236,0.16633836254853845,0.016591744336152375,0.02288607103449354
579,samples/sample_000579.npz,rectangular_body_000579,38,52,20,30,5,12,14,10,7,5,11,44.5,24.5,8.0,50.0,120.0,85.0,140.0,100.0,70.0,445.0,245.0,0.987291407477463,980,0.002927925316658613,0.5493523167833148,0.06108751347268106,0.07432906499743071
580,samples/sample_000580.npz,rectangular_body_000580,3,8,33,45,2,10,5,12,8,2,9,5.0,38.5,5.5,20.0,100.0,60.0,50.0,120.0,80.0,50.0,385.0,0.48169906707608734,480,0.0003147512458897419,0.26947351695479616,0.012619117558806637,0.02523109232829727
581,samples/sample_000581.npz,rectangular_body_000581,31,45,46,54,6,11,14,8,5,6,10,37.5,49.5,8.0,60.0,110.0,85.0,140.0,80.0,50.0,375.0,495.0,0.5126756274343216,560,0.0007387460931722093,0.1641325365608066,0.017211286420615507,0.022299338589430256
582,samples/sample_000582.npz,rectangular_body_000582,24,29,52,57,3,7,5,5,4,3,6,26.0,54.0,4.5,30.0,70.0,50.0,50.0,50.0,40.0,260.0,540.0,0.7174329205398098,100,0.00010116174456547654,0.12309377081246195,0.004637491285625283,0.009398958465411104
583,samples/sample_000583.npz,rectangular_body_000583,16,31,37,49,5,12,15,12,7,5,11,23.0,42.5,8.0,50.0,120.0,85.0,150.0,120.0,70.0,230.0,425.0,0.810900741530657,1260,0.0031744618522058024,0.5397291645278967,0.0649970823948419,0.0764256816271705
584,samples/sample_000584.npz,rectangular_body_000584,8,12,12,16,5,9,4,4,4,5,8,9.5,13.5,6.5,50.0,90.0,70.0,40.0,40.0,40.0,95.0,135.0,0.44624603982937283,64,3.865631845477231e-05,0.029299744301052547,0.0015725963283184782,0.002893249715641177
585,samples/sample_000585.npz,rectangular_body_000585,42,58,9,14,2,10,16,5,8,2,9,49.5,11.0,5.5,20.0,100.0,60.0,160.0,50.0,80.0,495.0,110.0,0.37629007366688205,640,0.00030097572135716767,0.2374905708481708,0.014238139898558343,0.026116024393746398
586,samples/sample_000586.npz,rectangular_body_000586,4,15,12,21,8,11,11,9,3,8,10,9.0,16.0,9.0,80.0,110.0,95.0,110.0,90.0,30.0,90.0,160.0,0.5132554007789782,297,0.00028373805653330474,0.07650358887166,0.007496101237798843,0.010840945937281219
587,samples/sample_000587.npz,rectangular_body_000587,45,54,51,61,5,7,9,10,2,5,6,49.0,55.5,5.5,50.0,70.0,60.0,90.0,100.0,20.0,490.0,555.0,0.8015129751857422,180,0.00016476757879291764,0.13755098065738333,0.007854560236323483,0.01517552147036856
588,samples/sample_000588.npz,rectangular_body_000588,47,57,33,48,7,10,10,15,3,7,9,51.5,40.0,8.0,70.0,100.0,85.0,100.0,150.0,30.0,515.0,400.0,0.6263653728569858,450,0.0006308617246699661,0.14814216275148556,0.016099428823017587,0.021395332771198056
589,samples/sample_000589.npz,rectangular_body_000589,25,32,36,52,5,11,7,16,6,5,10,28.0,43.5,7.5,50.0,110.0,80.0,70.0,160.0,60.0,280.0,435.0,0.33794747713197887,672,0.0007668227354244544,0.138783388637099,0.014840587506215742,0.018173169533347546
590,samples/sample_000590.npz,rectangular_body_000590,19,31,15,26,8,12,12,11,4,8,11,24.5,20.0,9.5,80.0,120.0,100.0,120.0,110.0,40.0,245.0,200.0,0.5760261258422612,528,0.0011132292195520773,0.13504949414610365,0.01833567711231567,0.019628218645847916
591,samples/sample_000591.npz,rectangular_body_000591,47,62,24,38,2,9,15,14,7,2,8,54.0,30.5,5.0,20.0,90.0,55.0,150.0,140.0,70.0,540.0,305.0,0.4387264829201265,1470,0.001117014848865588,0.5074853496142991,0.0400923490604982,0.06707411015823382
592,samples/sample_000592.npz,rectangular_body_000592,53,59,51,62,2,7,6,11,5,2,6,55.5,56.0,4.0,20.0,70.0,45.0,60.0,110.0,50.0,555.0,560.0,0.8359351119551097,330,0.00020564550408960444,0.41452163350295335,0.014347516681496177,0.03636041767684392
593,samples/sample_000593.npz,rectangular_body_000593,13,26,11,24,7,14,13,13,7,7,13,19.0,17.0,10.0,70.0,140.0,105.0,130.0,130.0,70.0,190.0,170.0,0.7271331040210047,1183,0.0024630431668450506,0.3495153772245919,0.04779059797174236,0.05403843798752682
594,samples/sample_000594.npz,rectangular_body_000594,10,21,37,41,8,16,11,4,8,8,15,15.0,38.5,11.5,80.0,160.0,120.0,110.0,40.0,80.0,150.0,385.0,0.5715414040098381,352,0.0007027360609254119,0.07809511209080729,0.010719320491633063,0.011467927417666274
595,samples/sample_000595.npz,rectangular_body_000595,9,21,18,27,4,10,12,9,6,4,9,14.5,22.0,6.5,40.0,100.0,70.0,120.0,90.0,60.0,145.0,220.0,0.626198776171768,648,0.0008319215626546603,0.3189270039940022,0.025864545790109494,0.038101282987631546
596,samples/sample_000596.npz,rectangular_body_000596,25,36,16,32,8,10,11,16,2,8,9,30.0,23.5,8.5,80.0,100.0,90.0,110.0,160.0,20.0,300.0,235.0,0.7808468299355138,352,0.0013062011363266944,0.12781668758835335,0.017724935249667235,0.01861375458047873
597,samples/sample_000597.npz,rectangular_body_000597,5,9,5,11,6,12,4,6,6,6,11,6.5,7.5,8.5,60.0,120.0,90.0,40.0,60.0,60.0,65.0,75.0,0.41162237939580515,144,7.767212329724902e-05,0.039967343532072264,0.0024109380619757644,0.004559991747486355
598,samples/sample_000598.npz,rectangular_body_000598,41,54,26,40,7,11,13,14,4,7,10,47.0,32.5,8.5,70.0,110.0,90.0,130.0,140.0,40.0,470.0,325.0,0.6831077411176192,728,0.0017283186771550087,0.23554402521006246,0.030287328075479375,0.03486337436758199
599,samples/sample_000599.npz,rectangular_body_000599,12,23,49,60,6,13,11,11,7,6,12,17.0,54.0,9.0,60.0,130.0,95.0,110.0,110.0,70.0,170.0,540.0,0.8641197358352617,847,0.001397182743665536,0.37416488062211484,0.036505920485137934,0.05256199851342358
600,samples/sample_000600.npz,rectangular_body_000600,18,33,41,50,5,13,15,9,8,5,12,25.0,45.0,8.5,50.0,130.0,90.0,150.0,90.0,80.0,250.0,450.0,0.7228532840355799,1080,0.0024589616637495956,0.41734856752928773,0.04833422750155972,0.057208849946300315
601,samples/sample_000601.npz,rectangular_body_000601,8,18,10,18,5,13,10,8,8,5,12,12.5,13.5,8.5,50.0,130.0,90.0,100.0,80.0,80.0,125.0,135.0,0.6294322040203926,640,0.000738596591781847,0.24857887317093563,0.021311579743041265,0.031885259828133054
602,samples/sample_000602.npz,rectangular_body_000602,40,56,50,54,7,9,16,4,2,7,8,47.5,51.5,7.5,70.0,90.0,80.0,160.0,40.0,20.0,475.0,515.0,0.4931487326538526,128,0.00010842149190019396,0.038119825859148984,0.003484822252693289,0.0052068099723404935
603,samples/sample_000603.npz,rectangular_body_000603,22,30,15,26,4,8,8,11,4,4,7,25.5,20.0,5.5,40.0,80.0,60.0,80.0,110.0,40.0,255.0,200.0,0.7050412549954324,352,0.000615726767238415,0.24215768003598084,0.017518095229901713,0.026002416905538173
604,samples/sample_000604.npz,rectangular_body_000604,33,45,26,35,4,12,12,9,8,4,11,38.5,30.0,7.5,40.0,120.0,80.0,120.0,90.0,80.0,385.0,300.0,0.7954423058739879,864,0.0030434766275721247,0.4722563655002532,0.046460574763802304,0.056707049875012905
605,samples/sample_000605.npz,rectangular_body_000605,21,37,47,60,7,12,16,13,5,7,11,28.5,53.0,9.0,70.0,120.0,95.0,160.0,130.0,50.0,285.0,530.0,0.5062161284209181,1040,0.0014192196753984839,0.22446359554824097,0.02830427400122626,0.03506566811948619
606,samples/sample_000606.npz,rectangular_body_000606,35,43,40,48,3,5,8,8,2,3,4,38.5,43.5,3.5,30.0,50.0,40.0,80.0,80.0,20.0,385.0,435.0,0.5822437058773803,128,0.00012622542492889333,0.1249891685846962,0.005649251190103649,0.010540826423079484
607,samples/sample_000607.npz,rectangular_body_000607,7,19,47,62,5,9,12,15,4,5,8,12.5,54.0,6.5,50.0,90.0,70.0,120.0,150.0,40.0,125.0,540.0,0.5163489815578075,720,0.00048800595242686715,0.23732597666599717,0.01933043401733413,0.03289877329774825
608,samples/sample_000608.npz,rectangular_body_000608,18,32,46,59,2,7,14,13,5,2,6,24.5,52.0,4.0,20.0,70.0,45.0,140.0,130.0,50.0,245.0,520.0,0.6054941159424501,910,0.0007482535141463783,0.5364460358372658,0.037212579097273865,0.06569990707981774
609,samples/sample_000609.npz,rectangular_body_000609,2,11,13,20,6,8,9,7,2,6,7,6.0,16.0,6.5,60.0,80.0,70.0,90.0,70.0,20.0,60.0,160.0,0.2647386177022919,126,4.356904854812188e-05,0.028210297765571758,0.0016885413933964912,0.0031130444174207557
610,samples/sample_000610.npz,rectangular_body_000610,43,58,38,43,6,14,15,5,8,6,13,50.0,40.0,9.5,60.0,140.0,100.0,150.0,50.0,80.0,500.0,400.0,0.35138754619669377,600,0.0005687077169003901,0.10241601554443112,0.011649699853763044,0.0143891775762698
611,samples/sample_000611.npz,rectangular_body_000611,19,33,40,51,7,12,14,11,5,7,11,25.5,45.0,9.0,70.0,120.0,95.0,140.0,110.0,50.0,255.0,450.0,0.3918753844894856,770,0.0010152177624967811,0.13994364938532655,0.018288075325715043,0.02041918635917188
612,samples/sample_000612.npz,rectangular_body_000612,33,48,43,56,2,8,15,13,6,2,7,40.0,49.0,4.5,20.0,80.0,50.0,150.0,130.0,60.0,400.0,490.0,0.9286193600795973,1170,0.0017192093390398643,0.9495671422487975,0.07482542050155097,0.12103950022641873
613,samples/sample_000613.npz,rectangular_body_000613,27,37,31,38,4,8,10,7,4,4,7,31.5,34.0,5.5,40.0,80.0,60.0,100.0,70.0,40.0,315.0,340.0,0.9292675186676127,280,0.001190341916695556,0.2710147057795481,0.019067811315302774,0.027386322638630296
614,samples/sample_000614.npz,rectangular_body_000614,3,9,36,51,4,10,6,15,6,4,9,5.5,43.0,6.5,40.0,100.0,70.0,60.0,150.0,60.0,55.0,430.0,0.25979223244406324,540,0.00019921532983232235,0.1074748378443763,0.007235888990859801,0.012770021234153934
615,samples/sample_000615.npz,rectangular_body_000615,23,32,13,22,2,5,9,9,3,2,4,27.0,17.0,3.0,20.0,50.0,35.0,90.0,90.0,30.0,270.0,170.0,0.3374234791244367,243,0.00012335616959102702,0.14526686662701546,0.006265374274473215,0.012332940364488228
616,samples/sample_000616.npz,rectangular_body_000616,22,38,35,43,4,11,16,8,7,4,10,29.5,38.5,7.0,40.0,110.0,75.0,160.0,80.0,70.0,295.0,385.0,0.8355732509900407,896,0.0031011456362105205,0.495579428676893,0.05139941464033236,0.06283378677225493
617,samples/sample_000617.npz,rectangular_body_000617,35,49,16,30,4,8,14,14,4,4,7,41.5,22.5,5.5,40.0,80.0,60.0,140.0,140.0,40.0,415.0,225.0,0.46718307355550615,784,0.0008753303224737258,0.26530189256428227,0.025675633249895455,0.035190727747284406
618,samples/sample_000618.npz,rectangular_body_000618,33,39,35,50,4,11,6,15,7,4,10,35.5,42.0,7.0,40.0,110.0,75.0,60.0,150.0,70.0,355.0,420.0,0.9109080603625692,630,0.0019118443953459758,0.41042162287013084,0.03865480589372876,0.049687987049994824
619,samples/sample_000619.npz,rectangular_body_000619,6,10,2,14,4,10,4,12,6,4,9,7.5,7.5,6.5,40.0,100.0,70.0,40.0,120.0,60.0,75.0,75.0,0.31911354587067636,288,0.00010011947271024028,0.08068404831609546,0.004216483238824337,0.008720848035657794
620,samples/sample_000620.npz,rectangular_body_000620,18,34,6,12,7,11,16,6,4,7,10,25.5,8.5,8.5,70.0,110.0,90.0,160.0,60.0,40.0,255.0,85.0,0.5263346199807393,384,0.00045238955503422136,0.10323176511854473,0.010726113879877774,0.01469193740220219
