sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,top_depth_m,bottom_depth_m,center_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
543,samples/sample_000543.npz,rectangular_body_000543,4,20,5,14,16,21,16,9,5,16,20,11.5,9.0,18.0,160.0,210.0,185.0,160.0,90.0,50.0,115.0,90.0,0.36409367480358057,720,0.0007489187186026415,0.04202009084532983,0.008378452946302645,0.008314856135397439
544,samples/sample_000544.npz,rectangular_body_000544,9,19,41,54,9,13,10,13,4,9,12,13.5,47.0,10.5,90.0,130.0,110.0,100.0,130.0,40.0,135.0,470.0,0.8338196318994746,520,0.0010515479219004174,0.16654846781494909,0.021837176056797986,0.026449516255438413
545,samples/sample_000545.npz,rectangular_body_000545,33,38,23,32,6,9,5,9,3,6,8,35.0,27.0,7.0,60.0,90.0,75.0,50.0,90.0,30.0,350.0,270.0,0.5017896004809055,135,0.0002926528062331147,0.054355462336107906,0.004685356755832249,0.005965685408656165
546,samples/sample_000546.npz,rectangular_body_000546,54,60,35,47,2,6,6,12,4,2,5,56.5,40.5,3.5,20.0,60.0,40.0,60.0,120.0,40.0,565.0,405.0,0.8080713821354963,288,0.00023004538190286145,0.36530041227162435,0.01456475118773409,0.03248211810295386
547,samples/sample_000547.npz,rectangular_body_000547,12,26,36,50,7,10,14,14,3,7,9,18.5,42.5,8.0,70.0,100.0,85.0,140.0,140.0,30.0,185.0,425.0,0.8249632485210536,588,0.0012961362454164463,0.23901652449534086,0.02984321962096443,0.03565725964129207
548,samples/sample_000548.npz,rectangular_body_000548,45,50,3,11,9,14,5,8,5,9,13,47.0,6.5,11.0,90.0,140.0,115.0,50.0,80.0,50.0,470.0,65.0,0.20031821571278732,200,8.075682527490923e-05,0.016512471324298134,0.0017002781812587757,0.00237077909637754
549,samples/sample_000549.npz,rectangular_body_000549,9,22,47,59,16,23,13,12,7,16,22,15.0,52.5,19.0,160.0,230.0,195.0,130.0,120.0,70.0,150.0,525.0,0.6770994582526503,1092,0.002507728786321995,0.1100196699973112,0.024987520373740798,0.022144493172991168
550,samples/sample_000550.npz,rectangular_body_000550,2,16,33,38,16,18,14,5,2,16,17,8.5,35.0,16.5,160.0,180.0,170.0,140.0,50.0,20.0,85.0,350.0,0.601535771593086,140,0.0003369347473549248,0.016038477127849483,0.0032890569095701573,0.0029394051433238727
551,samples/sample_000551.npz,rectangular_body_000551,56,62,32,39,15,21,6,7,6,15,20,58.5,35.0,17.5,150.0,210.0,180.0,60.0,70.0,60.0,585.0,350.0,0.7551066160132327,252,0.0006804397225993398,0.03493656448173015,0.006494253137420399,0.006134379010077072
552,samples/sample_000552.npz,rectangular_body_000552,9,17,28,35,11,17,8,7,6,11,16,12.5,31.0,13.5,110.0,170.0,140.0,80.0,70.0,60.0,125.0,310.0,0.7725030168486076,336,0.0011115150115847692,0.07493322128362549,0.012480596057284726,0.01214631799113853
553,samples/sample_000553.npz,rectangular_body_000553,26,40,49,53,6,9,14,4,3,6,8,32.5,50.5,7.0,60.0,90.0,75.0,140.0,40.0,30.0,325.0,505.0,0.21099612919691194,168,9.036661085380778e-05,0.024969082272236584,0.002203290130953513,0.003098505747474751
554,samples/sample_000554.npz,rectangular_body_000554,4,20,47,56,12,20,16,9,8,12,19,11.5,51.0,15.5,120.0,200.0,160.0,160.0,90.0,80.0,115.0,510.0,0.35985246336345655,1152,0.001146725208536037,0.08735118076217681,0.015487500571081472,0.01639092176528829
555,samples/sample_000555.npz,rectangular_body_000555,7,16,31,35,3,8,9,4,5,3,7,11.0,32.5,5.0,30.0,80.0,55.0,90.0,40.0,50.0,110.0,325.0,0.7777255756859138,180,0.0002600278715779596,0.18969049817185596,0.009224806615552488,0.01675215886039029
556,samples/sample_000556.npz,rectangular_body_000556,12,23,39,54,14,16,11,15,2,14,15,17.0,46.0,14.5,140.0,160.0,150.0,110.0,150.0,20.0,170.0,460.0,0.25366871035336036,330,0.000300992155753131,0.01878771280151216,0.003791355290026492,0.0034616965158942676
557,samples/sample_000557.npz,rectangular_body_000557,46,51,38,46,3,7,5,8,4,3,6,48.0,41.5,4.5,30.0,70.0,50.0,50.0,80.0,40.0,480.0,415.0,0.35698655625703624,160,8.84786544658718e-05,0.08689166990094058,0.003993982486878472,0.007301270275055204
558,samples/sample_000558.npz,rectangular_body_000558,44,52,35,45,6,10,8,10,4,6,9,47.5,39.5,7.5,60.0,100.0,80.0,80.0,100.0,40.0,475.0,395.0,0.5268464554764605,320,0.00041828881843381654,0.11440098967045062,0.010531534130139871,0.014154950441190108
559,samples/sample_000559.npz,rectangular_body_000559,35,46,11,23,13,15,11,12,2,13,14,40.0,16.5,13.5,130.0,150.0,140.0,110.0,120.0,20.0,400.0,165.0,0.8055140269916039,264,0.0008546756542137435,0.05521869430931257,0.010517621485708579,0.009512143276152301
560,samples/sample_000560.npz,rectangular_body_000560,28,41,5,16,10,12,13,11,2,10,11,34.0,10.0,10.5,100.0,120.0,110.0,130.0,110.0,20.0,340.0,100.0,0.26962295720489227,286,0.00023686301709685968,0.028863951372857695,0.0039195877836048325,0.00453904497994561
561,samples/sample_000561.npz,rectangular_body_000561,42,50,47,56,10,12,8,9,2,10,11,45.5,51.0,10.5,100.0,120.0,110.0,80.0,90.0,20.0,455.0,510.0,0.45620509253796976,144,0.00015818561047207548,0.027173979142707257,0.0032946814626891503,0.0040948867618385365
562,samples/sample_000562.npz,rectangular_body_000562,52,56,49,62,10,13,4,13,3,10,12,53.5,55.0,11.0,100.0,130.0,115.0,40.0,130.0,30.0,535.0,550.0,0.6237369551850175,156,0.00017356704544759996,0.03673913770278411,0.0038274466197215553,0.005609422101578015
563,samples/sample_000563.npz,rectangular_body_000563,38,44,6,21,2,5,6,15,3,2,4,40.5,13.0,3.0,20.0,50.0,35.0,60.0,150.0,30.0,405.0,130.0,0.9994605795635301,270,0.000306011612559119,0.40415033108341036,0.019496822072539707,0.03885223512202273
564,samples/sample_000564.npz,rectangular_body_000564,17,28,33,44,13,18,11,11,5,13,17,22.0,38.0,15.0,130.0,180.0,155.0,110.0,110.0,50.0,220.0,380.0,0.9794557452842021,605,0.003324202584087981,0.13328358658812975,0.029545098558941163,0.02259911867997263
565,samples/sample_000565.npz,rectangular_body_000565,42,54,7,21,15,19,12,14,4,15,18,47.5,13.5,16.5,150.0,190.0,170.0,120.0,140.0,40.0,475.0,135.0,0.3253709882536769,672,0.0007434984822624439,0.04019091931380987,0.008574956117634456,0.00783511008714307
566,samples/sample_000566.npz,rectangular_body_000566,26,40,24,37,14,19,14,13,5,14,18,32.5,30.0,16.0,140.0,190.0,165.0,140.0,130.0,50.0,325.0,300.0,0.8435192348082015,910,0.0075263460290109115,0.14799424672815364,0.03845367367693311,0.024840682853068098
567,samples/sample_000567.npz,rectangular_body_000567,41,55,45,50,16,20,14,5,4,16,19,47.5,47.0,17.5,160.0,200.0,180.0,140.0,50.0,40.0,475.0,470.0,0.6456333736629063,280,0.000687752523829497,0.0313544592571171,0.007118718729720946,0.0060617705190921896
568,samples/sample_000568.npz,rectangular_body_000568,12,26,14,24,2,7,14,10,5,2,6,18.5,18.5,4.0,20.0,70.0,45.0,140.0,100.0,50.0,185.0,185.0,0.9255400591414178,700,0.0009536760540509433,0.7152497412058036,0.04652513732123442,0.07981065152717175
569,samples/sample_000569.npz,rectangular_body_000569,27,34,3,8,4,7,7,5,3,4,6,30.0,5.0,5.0,40.0,70.0,55.0,70.0,50.0,30.0,300.0,50.0,0.49903094237844475,105,7.548449973499072e-05,0.07074229524744097,0.0029286160006252128,0.006043615543203057
570,samples/sample_000570.npz,rectangular_body_000570,29,42,35,42,14,16,13,7,2,14,15,35.0,38.0,14.5,140.0,160.0,150.0,130.0,70.0,20.0,350.0,380.0,0.5031015199028817,182,0.0006242704069741462,0.021683089530967564,0.004776104865572948,0.0035493629344530674
571,samples/sample_000571.npz,rectangular_body_000571,6,17,43,52,13,20,11,9,7,13,19,11.0,47.0,16.0,130.0,200.0,165.0,110.0,90.0,70.0,110.0,470.0,0.6433157999871895,693,0.001385083420821792,0.09288816991782914,0.017303949258011084,0.01717912427282565
572,samples/sample_000572.npz,rectangular_body_000572,2,12,33,42,10,13,10,9,3,10,12,6.5,37.0,11.0,100.0,130.0,115.0,100.0,90.0,30.0,65.0,370.0,0.7515427497732228,270,0.000525616048091652,0.07655165260854177,0.009178528623695833,0.011472960296910636
573,samples/sample_000573.npz,rectangular_body_000573,37,42,36,52,16,22,5,16,6,16,21,39.0,43.5,18.5,160.0,220.0,190.0,50.0,160.0,60.0,390.0,435.0,0.5417249888124629,480,0.0014881889402570713,0.0406948201909673,0.011090672788500781,0.007514706329139078
574,samples/sample_000574.npz,rectangular_body_000574,40,48,14,24,13,16,8,10,3,13,15,43.5,18.5,14.0,130.0,160.0,145.0,80.0,100.0,30.0,435.0,185.0,0.9916066981495095,240,0.0009385539204997764,0.061261805606982134,0.011556336025975477,0.010462039799187046
575,samples/sample_000575.npz,rectangular_body_000575,44,49,43,49,3,9,5,6,6,3,8,46.0,45.5,5.5,30.0,90.0,60.0,50.0,60.0,60.0,460.0,455.0,0.781008167084076,180,0.0002380237409337404,0.1896218203047655,0.00939888312395095,0.016209899002865374
576,samples/sample_000576.npz,rectangular_body_000576,34,46,40,51,5,11,12,11,6,5,10,39.5,45.0,7.5,50.0,110.0,80.0,120.0,110.0,60.0,395.0,450.0,0.6899710355253418,792,0.0014916056874080446,0.34118325795989923,0.034930669280712714,0.04457781919760988
577,samples/sample_000577.npz,rectangular_body_000577,14,29,17,28,16,21,15,11,5,16,20,21.0,22.0,18.0,160.0,210.0,185.0,150.0,110.0,50.0,210.0,220.0,0.34220106547226914,825,0.0015714237027439938,0.04513736028199421,0.012239921068564814,0.008383715539879308
578,samples/sample_000578.npz,rectangular_body_000578,46,61,35,42,14,17,15,7,3,14,16,53.0,38.0,15.0,140.0,170.0,155.0,150.0,70.0,30.0,530.0,380.0,0.9498295960006204,315,0.0010960799750167486,0.06577984719818444,0.012621664479443573,0.011849545054891003
579,samples/sample_000579.npz,rectangular_body_000579,38,52,20,30,9,16,14,10,7,9,15,44.5,24.5,12.0,90.0,160.0,125.0,140.0,100.0,70.0,445.0,245.0,0.987291407477463,980,0.004001251228718351,0.30891914021852573,0.05232788707324673,0.04951347979059478
580,samples/sample_000580.npz,rectangular_body_000580,3,8,33,45,3,11,5,12,8,3,10,5.0,38.5,6.5,30.0,110.0,70.0,50.0,120.0,80.0,50.0,385.0,0.48169906707608734,480,0.00035807070633671773,0.21435280847064916,0.012045152420192388,0.022044339569639908
581,samples/sample_000581.npz,rectangular_body_000581,31,45,46,54,12,17,14,8,5,12,16,37.5,49.5,14.0,120.0,170.0,145.0,140.0,80.0,50.0,375.0,495.0,0.5126756274343216,560,0.0011389007419035316,0.07169872663276217,0.013552299988325014,0.012484788200573008
582,samples/sample_000582.npz,rectangular_body_000582,24,29,52,57,5,9,5,5,4,5,8,26.0,54.0,6.5,50.0,90.0,70.0,50.0,50.0,40.0,260.0,540.0,0.7174329205398098,100,0.00013358005452483254,0.07181944595987842,0.004237073575347905,0.00711478299223361
583,samples/sample_000583.npz,rectangular_body_000583,16,31,37,49,8,15,15,12,7,8,14,23.0,42.5,11.0,80.0,150.0,115.0,150.0,120.0,70.0,230.0,425.0,0.810900741530657,1260,0.004058600024399363,0.35518405092129457,0.057894979894045795,0.05629894884665832
584,samples/sample_000584.npz,rectangular_body_000584,8,12,12,16,10,14,4,4,4,10,13,9.5,13.5,11.5,100.0,140.0,120.0,40.0,40.0,40.0,95.0,135.0,0.44624603982937283,64,6.102028650341577e-05,0.01121495516082228,0.0012483390119649735,0.0016712194288080436
585,samples/sample_000585.npz,rectangular_body_000585,42,58,9,14,3,11,16,5,8,3,10,49.5,11.0,6.5,30.0,110.0,70.0,160.0,50.0,80.0,495.0,110.0,0.37629007366688205,640,0.0003424776577313491,0.19314307502740524,0.013550770300170345,0.023091243266598137
586,samples/sample_000586.npz,rectangular_body_000586,4,15,12,21,15,18,11,9,3,15,17,9.0,16.0,16.0,150.0,180.0,165.0,110.0,90.0,30.0,90.0,160.0,0.5132554007789782,297,0.00044724691723516976,0.030892863268515935,0.0056461884306776835,0.005754258594274298
587,samples/sample_000587.npz,rectangular_body_000587,45,54,51,61,10,12,9,10,2,10,11,49.0,55.5,10.5,100.0,120.0,110.0,90.0,100.0,20.0,490.0,555.0,0.8015129751857422,180,0.0002752604177991832,0.05811925949187214,0.006222585051531611,0.00877371485597291
588,samples/sample_000588.npz,rectangular_body_000588,47,57,33,48,12,15,10,15,3,12,14,51.5,40.0,13.0,120.0,150.0,135.0,100.0,150.0,30.0,515.0,400.0,0.6263653728569858,450,0.0009235671512182256,0.07581773514437799,0.013126612283831801,0.01326881957508494
589,samples/sample_000589.npz,rectangular_body_000589,25,32,36,52,9,15,7,16,6,9,14,28.0,43.5,11.5,90.0,150.0,120.0,70.0,160.0,60.0,280.0,435.0,0.33794747713197887,672,0.0010622173012974343,0.07652274794877828,0.012753254225036044,0.011960569334637627
590,samples/sample_000590.npz,rectangular_body_000590,19,31,15,26,15,19,12,11,4,15,18,24.5,20.0,16.5,150.0,190.0,170.0,120.0,110.0,40.0,245.0,200.0,0.5760261258422612,528,0.0016691041465746017,0.0574021430443976,0.01406459760236213,0.01026237179239044
591,samples/sample_000591.npz,rectangular_body_000591,47,62,24,38,2,9,15,14,7,2,8,54.0,30.5,5.0,20.0,90.0,55.0,150.0,140.0,70.0,540.0,305.0,0.4387264829201265,1470,0.001117014848865588,0.5074853496142991,0.0400923490604982,0.06707411015823382
592,samples/sample_000592.npz,rectangular_body_000592,53,59,51,62,3,8,6,11,5,3,7,55.5,56.0,5.0,30.0,80.0,55.0,60.0,110.0,50.0,555.0,560.0,0.8359351119551097,330,0.00024233295264147286,0.32605654911723664,0.013511522569171507,0.03144359383684986
593,samples/sample_000593.npz,rectangular_body_000593,13,26,11,24,13,20,13,13,7,13,19,19.0,17.0,16.0,130.0,200.0,165.0,130.0,130.0,70.0,190.0,170.0,0.7271331040210047,1183,0.003522055369482643,0.17010511632773798,0.037734113249504625,0.03163796766076806
594,samples/sample_000594.npz,rectangular_body_000594,10,21,37,41,16,24,11,4,8,16,23,15.0,38.5,19.5,160.0,240.0,200.0,110.0,40.0,80.0,150.0,385.0,0.5715414040098381,352,0.0010271374807810751,0.030286320783214672,0.007924200801630775,0.0057046416846453715
595,samples/sample_000595.npz,rectangular_body_000595,9,21,18,27,8,14,12,9,6,8,13,14.5,22.0,10.5,80.0,140.0,110.0,120.0,90.0,60.0,145.0,220.0,0.626198776171768,648,0.0012117469894729292,0.1646839281051273,0.02194224158606404,0.024803056346381656
596,samples/sample_000596.npz,rectangular_body_000596,25,36,16,32,15,17,11,16,2,15,16,30.0,23.5,15.5,150.0,170.0,160.0,110.0,160.0,20.0,300.0,235.0,0.7808468299355138,352,0.00200084011088238,0.054858105475464644,0.01368888009583229,0.009464000415238528
597,samples/sample_000597.npz,rectangular_body_000597,5,9,5,11,12,18,4,6,6,12,17,6.5,7.5,14.5,120.0,180.0,150.0,40.0,60.0,60.0,65.0,75.0,0.41162237939580515,144,0.0001198522131598111,0.015533213582444671,0.0018737121576416658,0.0024986283049606506
598,samples/sample_000598.npz,rectangular_body_000598,41,54,26,40,14,18,13,14,4,14,17,47.0,32.5,15.5,140.0,180.0,160.0,130.0,140.0,40.0,470.0,325.0,0.6831077411176192,728,0.00270033889222286,0.10034548485057518,0.023149624500388266,0.018163055312812443
599,samples/sample_000599.npz,rectangular_body_000599,12,23,49,60,11,18,11,11,7,11,17,17.0,54.0,14.0,110.0,180.0,145.0,110.0,110.0,70.0,170.0,540.0,0.8641197358352617,847,0.0019860348203752662,0.1881527570959876,0.02967684626274745,0.03283349751304613
600,samples/sample_000600.npz,rectangular_body_000600,18,33,41,50,8,16,15,9,8,8,15,25.0,45.0,11.5,80.0,160.0,120.0,150.0,90.0,80.0,250.0,450.0,0.7228532840355799,1080,0.0031049864688818497,0.26964019472740963,0.0430163371526013,0.04215581490969274
601,samples/sample_000601.npz,rectangular_body_000601,8,18,10,18,10,18,10,8,8,10,17,12.5,13.5,13.5,100.0,180.0,140.0,100.0,80.0,80.0,125.0,135.0,0.6294322040203926,640,0.0010682938256140109,0.11597485399076228,0.017179388542289398,0.01955646883954396
602,samples/sample_000602.npz,rectangular_body_000602,40,56,50,54,13,15,16,4,2,13,14,47.5,51.5,13.5,130.0,150.0,140.0,160.0,40.0,20.0,475.0,515.0,0.4931487326538526,128,0.0001730408208332272,0.016390235216542703,0.0026921920004517766,0.0029306227720447982
603,samples/sample_000603.npz,rectangular_body_000603,22,30,15,26,6,10,8,11,4,6,9,25.5,20.0,7.5,60.0,100.0,80.0,80.0,110.0,40.0,255.0,200.0,0.7050412549954324,352,0.000780103916169127,0.16476625858287852,0.016238520259577907,0.020382369856982052
604,samples/sample_000604.npz,rectangular_body_000604,33,45,26,35,8,16,12,9,8,8,15,38.5,30.0,11.5,80.0,160.0,120.0,120.0,90.0,80.0,385.0,300.0,0.7954423058739879,864,0.00418350561049227,0.24968475701749718,0.04017305825407137,0.03651603020119094
605,samples/sample_000605.npz,rectangular_body_000605,21,37,47,60,14,19,16,13,5,14,18,28.5,53.0,16.0,140.0,190.0,165.0,160.0,130.0,50.0,285.0,530.0,0.5062161284209181,1040,0.0022018100744117027,0.09943922216345022,0.021607742372642964,0.0187558511433625
606,samples/sample_000606.npz,rectangular_body_000606,35,43,40,48,4,6,8,8,2,4,5,38.5,43.5,4.5,40.0,60.0,50.0,80.0,80.0,20.0,385.0,435.0,0.5822437058773803,128,0.00015072967697709257,0.0974727566472823,0.005439450463014224,0.009100051307053278
607,samples/sample_000607.npz,rectangular_body_000607,7,19,47,62,8,12,12,15,4,8,11,12.5,54.0,9.5,80.0,120.0,100.0,120.0,150.0,40.0,125.0,540.0,0.5163489815578075,720,0.0006605562577843215,0.15277322921955386,0.016818912005593222,0.024131848172342197
608,samples/sample_000608.npz,rectangular_body_000608,18,32,46,59,2,7,14,13,5,2,6,24.5,52.0,4.0,20.0,70.0,45.0,140.0,130.0,50.0,245.0,520.0,0.6054941159424501,910,0.0007482535141463783,0.5364460358372658,0.037212579097273865,0.06569990707981774
609,samples/sample_000609.npz,rectangular_body_000609,2,11,13,20,10,12,9,7,2,10,11,6.0,16.0,10.5,100.0,120.0,110.0,90.0,70.0,20.0,60.0,160.0,0.2647386177022919,126,6.394809298690108e-05,0.013987187101903002,0.0014149050884279014,0.0020152871300606946
610,samples/sample_000610.npz,rectangular_body_000610,43,58,38,43,12,20,15,5,8,12,19,50.0,40.0,15.5,120.0,200.0,160.0,150.0,50.0,80.0,500.0,400.0,0.35138754619669377,600,0.0008283229424907612,0.046110084849054246,0.009209009540196933,0.008237679512070798
611,samples/sample_000611.npz,rectangular_body_000611,19,33,40,51,12,17,14,11,5,12,16,25.5,45.0,14.0,120.0,170.0,145.0,140.0,110.0,50.0,255.0,450.0,0.3918753844894856,770,0.0014180605542977083,0.07346103870722068,0.015084762698120004,0.01267456498549886
612,samples/sample_000612.npz,rectangular_body_000612,33,48,43,56,2,8,15,13,6,2,7,40.0,49.0,4.5,20.0,80.0,50.0,150.0,130.0,60.0,400.0,490.0,0.9286193600795973,1170,0.0017192093390398643,0.9495671422487975,0.07482542050155097,0.12103950022641873
613,samples/sample_000613.npz,rectangular_body_000613,27,37,31,38,7,11,10,7,4,7,10,31.5,34.0,8.5,70.0,110.0,90.0,100.0,70.0,40.0,315.0,340.0,0.9292675186676127,280,0.0016420321948646395,0.1508234334969711,0.017161714438989926,0.01887627915115842
614,samples/sample_000614.npz,rectangular_body_000614,3,9,36,51,7,13,6,15,6,7,12,5.5,43.0,9.5,70.0,130.0,100.0,60.0,150.0,60.0,55.0,430.0,0.25979223244406324,540,0.0002694613858431388,0.06467438555317982,0.00633996940637889,0.009164160865144952
615,samples/sample_000615.npz,rectangular_body_000615,23,32,13,22,3,6,9,9,3,3,5,27.0,17.0,4.0,30.0,60.0,45.0,90.0,90.0,30.0,270.0,170.0,0.3374234791244367,243,0.0001501029239351414,0.1143099855694685,0.006026991548329785,0.010619591490132701
616,samples/sample_000616.npz,rectangular_body_000616,22,38,35,43,7,14,16,8,7,7,13,29.5,38.5,10.0,70.0,140.0,105.0,160.0,80.0,70.0,295.0,385.0,0.8355732509900407,896,0.004055487137446912,0.31005576271138147,0.0460845890934995,0.04500429194279769
617,samples/sample_000617.npz,rectangular_body_000617,35,49,16,30,6,10,14,14,4,6,9,41.5,22.5,7.5,60.0,100.0,80.0,140.0,140.0,40.0,415.0,225.0,0.46718307355550615,784,0.0011092189953879465,0.19556913548297822,0.023774695235714724,0.02810762726275024
618,samples/sample_000618.npz,rectangular_body_000618,33,39,35,50,7,14,6,15,7,7,13,35.5,42.0,10.0,70.0,140.0,105.0,60.0,150.0,70.0,355.0,420.0,0.9109080603625692,630,0.0025117397081109677,0.2494070193442816,0.034550298504653285,0.03557708438718857
619,samples/sample_000619.npz,rectangular_body_000619,6,10,2,14,6,12,4,12,6,6,11,7.5,7.5,8.5,60.0,120.0,90.0,40.0,120.0,60.0,75.0,75.0,0.31911354587067636,288,0.00012406652134856752,0.05471031462714011,0.0038118320795853806,0.006877722246577881
620,samples/sample_000620.npz,rectangular_body_000620,18,34,6,12,13,17,16,6,4,13,16,25.5,8.5,14.5,130.0,170.0,150.0,160.0,60.0,40.0,255.0,85.0,0.5263346199807393,384,0.0006871768327983683,0.046792782128072447,0.008444264159294812,0.008361461817835996
621,samples/sample_000621.npz,rectangular_body_000621,13,28,32,48,5,12,15,16,7,5,11,20.0,39.5,8.0,50.0,120.0,85.0,150.0,160.0,70.0,200.0,395.0,0.6572442424867952,1680,0.0034473761903711917,0.5272826832238153,0.06991109935041898,0.07981470258000295
622,samples/sample_000622.npz,rectangular_body_000622,17,27,36,48,15,20,10,12,5,15,19,21.5,41.5,17.0,150.0,200.0,175.0,100.0,120.0,50.0,215.0,415.0,0.7808863344386516,600,0.002501551655393045,0.08506110275243373,0.021159360360705357,0.01536280544129567
623,samples/sample_000623.npz,rectangular_body_000623,43,58,22,28,2,6,15,6,4,2,5,50.0,24.5,3.5,20.0,60.0,40.0,150.0,60.0,40.0,500.0,245.0,0.4461172108199186,360,0.0002141902120377254,0.21863689450286541,0.011421709379775062,0.02164441868848018
624,samples/sample_000624.npz,rectangular_body_000624,52,60,35,39,13,19,8,4,6,13,18,55.5,36.5,15.5,130.0,190.0,160.0,80.0,40.0,60.0,555.0,365.0,0.3576136168351773,192,0.00024186352969735112,0.01573549306814845,0.0027239253325244085,0.0026957884778402896
625,samples/sample_000625.npz,rectangular_body_000625,38,45,3,8,13,21,7,5,8,13,20,41.0,5.0,16.5,130.0,210.0,170.0,70.0,50.0,80.0,410.0,50.0,0.473199334512512,280,0.000403488855629253,0.027807800027968427,0.0046337974322922405,0.004759474527724192
626,samples/sample_000626.npz,rectangular_body_000626,49,55,15,20,7,15,6,5,8,7,14,51.5,17.0,10.5,70.0,150.0,110.0,60.0,50.0,80.0,515.0,170.0,0.7925831669946424,240,0.0004411806916017808,0.09255235033316439,0.009509105749345916,0.012510770269083553
627,samples/sample_000627.npz,rectangular_body_000627,20,33,7,21,11,18,13,14,7,11,17,26.0,13.5,14.0,110.0,180.0,145.0,130.0,140.0,70.0,260.0,135.0,0.6250443963162207,1274,0.0032206851533948767,0.1930351362365539,0.037508462461070195,0.034126323421092106
628,samples/sample_000628.npz,rectangular_body_000628,10,15,25,36,2,9,5,11,7,2,8,12.0,30.0,5.0,20.0,90.0,55.0,50.0,110.0,70.0,120.0,300.0,0.7641038552117401,385,0.0005588505870426024,0.3884700627387746,0.01981127371195686,0.03516716345422606
629,samples/sample_000629.npz,rectangular_body_000629,18,25,2,15,9,11,7,13,2,9,10,21.0,8.0,9.5,90.0,110.0,100.0,70.0,130.0,20.0,210.0,80.0,0.6220451831853288,182,0.00024377668525544857,0.05168249599794892,0.005522467685836816,0.007474336077068673
630,samples/sample_000630.npz,rectangular_body_000630,29,33,11,15,3,10,4,4,7,3,9,30.5,12.5,6.0,30.0,100.0,65.0,40.0,40.0,70.0,305.0,125.0,0.3121400030792367,112,7.863434832753631e-05,0.046596174746970795,0.0022801762817224788,0.003859183776072207
631,samples/sample_000631.npz,rectangular_body_000631,4,14,3,17,12,15,10,14,3,12,14,8.5,9.5,13.0,120.0,150.0,135.0,100.0,140.0,30.0,85.0,95.0,0.926431996661732,420,0.0008076406351934634,0.1059726215525359,0.014187652235379737,0.018300518566944434
632,samples/sample_000632.npz,rectangular_body_000632,31,42,43,50,7,11,11,7,4,7,10,36.0,46.0,8.5,70.0,110.0,90.0,110.0,70.0,40.0,360.0,460.0,0.7501212138578439,308,0.0007445329934355235,0.13144386954453385,0.014259856485457783,0.017167244076167144
633,samples/sample_000633.npz,rectangular_body_000633,50,58,10,25,8,11,8,15,3,8,10,53.5,17.0,9.0,80.0,110.0,95.0,80.0,150.0,30.0,535.0,170.0,0.4600789339648607,360,0.00032220063925643975,0.07745366910320048,0.008321539084221221,0.011564059859638985
634,samples/sample_000634.npz,rectangular_body_000634,41,54,18,23,5,7,13,5,2,5,6,47.0,20.0,5.5,50.0,70.0,60.0,130.0,50.0,20.0,470.0,200.0,0.31309163991319516,130,7.287504387961448e-05,0.03896259778890132,0.0027178501322625667,0.004277861012431291
635,samples/sample_000635.npz,rectangular_body_000635,29,40,37,45,8,12,11,8,4,8,11,34.0,40.5,9.5,80.0,120.0,100.0,110.0,80.0,40.0,340.0,405.0,0.7244495665995669,352,0.0011972129440796916,0.12105637156655666,0.015850225451082563,0.016582097745267733
636,samples/sample_000636.npz,rectangular_body_000636,7,18,41,46,11,13,11,5,2,11,12,12.0,43.0,11.5,110.0,130.0,120.0,110.0,50.0,20.0,120.0,430.0,0.3469654351730709,110,0.00010608906626531147,0.01370025330705439,0.0018760295592111522,0.0021468424738931443
637,samples/sample_000637.npz,rectangular_body_000637,16,21,16,24,6,14,5,8,8,6,13,18.0,19.5,9.5,60.0,140.0,100.0,50.0,80.0,80.0,180.0,195.0,0.917835598934656,320,0.0008381966039267162,0.16586991601815484,0.01707891804808545,0.020898741563362962
638,samples/sample_000638.npz,rectangular_body_000638,9,25,50,57,6,8,16,7,2,6,7,16.5,53.0,6.5,60.0,80.0,70.0,160.0,70.0,20.0,165.0,530.0,0.5295323386960036,224,0.00017877590527335627,0.08162781926592641,0.006718764777474252,0.01075953527741101
639,samples/sample_000639.npz,rectangular_body_000639,46,53,40,44,15,20,7,4,5,15,19,49.0,41.5,17.0,150.0,200.0,175.0,70.0,40.0,50.0,490.0,415.0,0.9348656969372713,140,0.0005417003077976576,0.025329475044482165,0.005468042007793751,0.004616243172090596
640,samples/sample_000640.npz,rectangular_body_000640,15,27,10,24,6,10,12,14,4,6,9,20.5,16.5,7.5,60.0,100.0,80.0,120.0,140.0,40.0,205.0,165.0,0.8922297771099654,672,0.0014168921720655108,0.33639896094117594,0.037001408230296046,0.04764425267935089
641,samples/sample_000641.npz,rectangular_body_000641,56,61,17,24,9,15,5,7,6,9,14,58.0,20.0,11.5,90.0,150.0,120.0,50.0,70.0,60.0,580.0,200.0,0.2900819621940969,210,0.0001337367538097429,0.023931935571710316,0.002513342760685922,0.003376604870026464
